,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
214,two_moons,4291369141,CNRE,199,199,200,0.01,0,128,3,10.107447,90.81739095052083,0.49915,-3.552437e-05,0.09102103,,0.5176,0.0013313293,0.09170418,,0.6007,0.00045359135,0.09191385,,0.5102,0.00018185377,0.091879696,,0.54405,0.0010638237,0.09596688,,0.5416,2.3007393e-05,0.09186582,,0.61675,0.00095939636,0.09021121,,0.6084,0.00074088573,0.0890493,,0.54955,0.00081694126,0.0896633,,0.65005,0.00088226795,0.091804475,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/46,46,False
215,slcp,3714196805,CNRE,1,1,2,10.0,0,128,3,5.074844,16.121218872070312,0.8149,0.005053997,19.309147,,0.7552,0.009847045,22.097298,,0.76215,0.01696086,25.885601,,0.90605,0.033373,3.418971,,0.70095,0.004647255,24.183558,,0.66555,0.003486991,11.197311,,0.94985,0.0052639246,29.360205,,0.917,0.01843059,24.845253,,0.65315,0.0013124943,9.427338,,0.7863,0.07388437,2.06771,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/49,49,False
216,gaussian_mixture,3252473230,CNRE,9,9,10,10.0,0,128,3,6.3443975,8.246047973632812,0.77145,0.1491996,1.0746591,,0.7384,0.035170734,1.1579287,,0.7249,0.03012073,1.1444511,,0.7293,0.018939972,1.1395483,,0.7316,0.032861233,0.96125346,,0.7115,0.013187408,1.0994518,,0.7326,0.035725713,1.1015857,,0.7357,0.02292335,1.0553099,,0.7235,0.024922967,1.1808255,,0.75415,0.08794987,0.94987774,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/103,103,False
217,two_moons,1216712987,CNRE,24,24,25,0.1,0,128,3,8.700975,10.100275675455729,0.6048,0.0006170273,0.09244765,,0.5863,0.0010671616,0.09053282,,0.595,0.0003682375,0.08929275,,0.59435,0.0017424226,0.09173781,,0.54545,0.0010344982,0.09072866,,0.59195,6.41346e-05,0.09075178,,0.6511,0.0013980865,0.091603085,,0.6442,0.0008573532,0.09260519,,0.5851,0.0011433363,0.08966619,,0.61055,0.0019577742,0.09109488,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/15,15,False
218,gaussian_mixture,1308893083,CNRE,24,24,25,100.0,0,128,3,8.004387,10.757094319661459,0.76145,0.042782307,0.6481903,,0.7084,0.008247495,0.64233804,,0.71265,0.015302062,1.0737753,,0.73105,0.030205607,1.1198187,,0.72475,0.026443243,0.96418595,,0.7015,0.011140943,1.1301216,,0.71585,0.044809103,1.1805527,,0.7278,0.060108602,1.2169805,,0.7131,0.0038204193,0.9304851,,0.74385,0.012513757,0.61329406,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/108,108,False
219,gaussian_mixture,2079880006,CNRE,1,1,2,0.001,0,128,3,4.718763,6.8442235310872395,0.75965,0.08152145,1.1993704,,0.73265,0.012717366,0.96868944,,0.75775,0.028848171,1.0035435,,0.72875,0.020097136,0.9656885,,0.75495,0.027278304,0.9773963,,0.74815,0.007559657,0.7058171,,0.7294,0.019131303,1.1099124,,0.735,0.022977829,0.9186246,,0.74885,0.013864517,0.7779856,,0.7478,0.02982217,0.82267654,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/101,101,False
220,gaussian_mixture,2985694696,CNRE,149,149,150,0.01,0,128,3,8.46293,44.58230387369792,0.7768,0.19553113,1.4005036,,0.7489,0.08701813,1.335515,,0.7342,0.08198112,1.3505403,,0.7348,0.07357478,1.2982805,,0.7488,0.10887754,1.2770302,,0.7312,0.06735277,1.3030604,,0.7388,0.09531307,1.5380867,,0.7391,0.07794309,1.3603824,,0.73215,0.07715601,1.3547328,,0.76655,0.1512075,1.1332073,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/136,136,False
221,two_moons,707450518,CNRE,99,99,100,1.0,0,128,3,9.802727,30.750347900390626,0.56365,0.0013672113,0.09080352,,0.5522,0.0017902851,0.09019035,,0.5486,5.2452087e-05,0.09057605,,0.54195,0.0005940795,0.09141788,,0.6363,0.005261898,0.09174079,,0.52775,0.0003017187,0.0898253,,0.608,0.000626564,0.09059199,,0.59885,0.0005440712,0.092310235,,0.55125,0.00062811375,0.090602495,,0.60245,0.0010124445,0.09090412,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/32,32,False
222,slcp,505490221,CNRE,49,49,50,0.001,0,128,3,9.667625,21.12994384765625,0.79775,0.0008330345,19.382755,,0.75515,0.021784663,23.026695,,0.66035,0.004418254,26.50887,,0.91475,0.09282553,3.5418649,,0.6258,0.0018239021,24.210754,,0.7079,0.005832672,10.426212,,0.88975,0.010795355,29.437344,,0.8461,0.012326717,24.583183,,0.66225,0.0023132563,9.535742,,0.64735,0.007589221,2.4565516,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/71,71,False
223,slcp,3804094192,CNRE,99,99,100,0.001,0,128,3,10.467886,36.15804443359375,0.78115,0.008460045,19.584206,,0.7197,0.0034573078,22.441319,,0.65535,0.00501287,26.482143,,0.88415,0.030962944,3.5848703,,0.618,0.004746437,23.929123,,0.65545,0.003420353,11.307968,,0.84365,0.0023920536,29.483236,,0.81065,0.003144741,24.214228,,0.6526,0.00058174133,9.565214,,0.69675,0.0058785677,2.2050467,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/83,83,False
224,slcp,3282588197,CNRE,1,1,2,0.001,0,128,3,5.4221864,10.617578125,0.89045,0.024422884,19.576914,,0.8035,0.02994275,22.858212,,0.7985,0.009596229,25.640839,,0.9219,0.119214535,3.006609,,0.7598,0.015977025,23.232964,,0.7399,0.006214738,11.104746,,0.9492,0.010008097,29.652142,,0.91155,0.008334398,24.327633,,0.7919,0.016674042,9.852294,,0.85625,0.054434776,1.822202,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/53,53,False
225,slcp,650805282,CNRE,9,9,10,0.01,0,128,3,7.717597,11.416714477539063,0.78035,0.0023703575,19.72757,,0.68945,0.0028529167,22.640812,,0.6988,0.00497818,26.36854,,0.8762,0.016497731,3.3380618,,0.77985,0.008503079,24.342499,,0.6397,0.0012229681,11.116713,,0.89235,0.001715064,29.705122,,0.8129,0.005236864,24.814365,,0.71365,0.0080320835,9.981689,,0.7202,0.010900974,2.0622973,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/58,58,False
226,slcp,165769710,CNRE,49,49,50,10.0,0,128,3,10.545719,23.848431396484376,0.784,0.007027507,19.313528,,0.6805,0.01741457,23.040586,,0.581,0.0011096001,26.712433,,0.9065,0.037570715,3.4075692,,0.6553,0.013162017,24.27717,,0.6158,0.0016336441,10.958331,,0.85365,0.0064907074,29.079313,,0.80815,0.002398014,24.512386,,0.6376,0.005960822,9.763468,,0.74055,0.05475998,2.1202173,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/67,67,False
227,two_moons,1515952673,CNRE,99,99,100,0.001,0,128,3,9.725708,30.81498006184896,0.5278,0.0025416613,0.08822037,,0.53605,0.0044293404,0.08791387,,0.61885,0.0017418861,0.08978434,,0.5282,0.0022248626,0.08892107,,0.56585,0.0044082403,0.092862055,,0.5639,0.0014141798,0.089255765,,0.63735,0.0020734072,0.09197314,,0.62365,0.0009175539,0.08940902,,0.5806,0.003736496,0.088240966,,0.6455,0.0002988577,0.09072121,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/35,35,False
228,two_moons,1684700814,CNRE,1,1,2,0.001,0,128,3,4.959799,7.383375549316407,0.53315,0.0023299456,0.09139903,,0.58875,0.004437208,0.08986619,,0.65765,0.00019109249,0.08864399,,0.53765,0.004724264,0.090549976,,0.60635,0.0070796013,0.09645383,,0.5718,0.0012186766,0.08905008,,0.6826,0.0037919283,0.09110089,,0.65985,0.0025521517,0.08693211,,0.58285,0.0020233393,0.08976579,,0.7243,0.00992167,0.09204222,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/5,5,False
229,two_moons,3546495556,CNRE,49,49,50,0.01,0,128,3,8.705011,17.27968546549479,0.607,0.004241705,0.0878457,,0.62185,0.005335808,0.08997759,,0.64165,0.0015468597,0.08954805,,0.53505,0.0051159263,0.088915676,,0.62725,0.0028316975,0.09360725,,0.6269,0.0017676353,0.09024778,,0.6446,0.00075244904,0.086850554,,0.63745,0.00027954578,0.088681586,,0.6275,0.004562378,0.08940652,,0.6519,0.0049409866,0.09191842,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/22,22,False
230,gaussian_mixture,476457500,CNRE,99,99,100,0.1,0,128,3,8.123465,30.913045247395832,0.77445,0.18683207,1.3386638,,0.74625,0.08767629,1.1596787,,0.72865,0.08581245,1.3149469,,0.733,0.09014529,1.4379551,,0.74355,0.09936285,1.3225987,,0.72955,0.08344549,1.4066688,,0.73355,0.09108907,1.4275355,,0.73995,0.09288782,1.2174153,,0.73155,0.08237922,1.3112122,,0.76675,0.15453732,1.1603248,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/129,129,False
231,gaussian_mixture,1252497724,CNRE,74,74,75,100.0,0,128,3,20.293823,24.646284993489584,0.75605,0.04608524,0.69201887,,0.78285,0.065510154,0.8494637,,0.73495,0.06082642,0.38914824,,0.72355,0.06048596,0.6603817,,0.79735,0.07021749,0.8818391,,0.73765,0.045461416,0.43126282,,0.7689,0.07578695,0.52826476,,0.72825,0.06581211,0.51934123,,0.75215,0.06670368,0.51003504,,0.79125,0.0739578,0.52936804,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/120,120,False
232,gaussian_mixture,4285941631,CNRE,99,99,100,10.0,0,128,3,8.58021,30.2046630859375,0.7383,0.071289,1.0273528,,0.72295,0.018750668,1.0015501,,0.7239,0.0029820204,0.8692879,,0.7157,0.02807331,1.2550147,,0.71025,0.02921015,0.82884085,,0.7119,0.008666158,0.923962,,0.7269,0.008052826,1.038996,,0.7274,0.030827045,1.0325315,,0.7269,0.0019785166,1.0984952,,0.75055,0.06704974,0.88822764,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/127,127,False
233,gaussian_mixture,4142387601,CNRE,49,49,50,0.1,0,128,3,8.341438,17.74392293294271,0.7353,0.07932764,1.1090001,,0.66715,0.013249993,1.1321871,,0.66015,0.01425755,1.2792654,,0.6715,0.017983675,1.1190772,,0.68895,0.014654279,0.98324955,,0.657,0.013700128,0.986972,,0.67165,0.017647386,1.2531002,,0.6634,0.017162204,1.0936545,,0.66645,0.019969463,1.0919611,,0.7272,0.051460147,1.052454,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/117,117,False
234,gaussian_mixture,1709946051,CNRE,9,9,10,1.0,0,128,3,6.2099257,7.244320170084635,0.7395,0.06528181,1.2735578,,0.7054,0.026813507,1.0998764,,0.69565,0.02833724,1.2068056,,0.6903,0.0124127865,0.94917154,,0.7079,0.025769591,0.9804828,,0.69645,0.028660059,1.2734098,,0.6959,0.020668745,1.1280608,,0.6941,0.0143013,1.1330726,,0.6912,0.027277648,1.3418,,0.72935,0.050946534,1.0883033,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/104,104,False
235,gaussian_mixture,4064708335,CNRE,199,199,200,0.001,0,128,3,10.039917,58.08775227864583,0.71355,0.0462479,0.92090154,,0.65155,0.0136601925,1.0616703,,0.6509,0.0132392645,1.0769234,,0.6564,0.014185309,1.0252395,,0.6901,0.02398336,1.118058,,0.6267,0.0055240393,1.2602227,,0.63825,0.009895086,0.9344193,,0.6524,0.01638329,1.2550491,,0.64025,0.010347247,1.2718875,,0.6961,0.02655363,0.95152104,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/143,143,False
236,slcp,3924616731,CNRE,199,199,200,0.01,0,128,3,10.905552,64.67937825520833,0.7416,0.0018330812,19.38726,,0.6546,0.0052883625,22.577509,,0.58875,0.00050807,26.461624,,0.8739,0.01963675,3.2881465,,0.61105,0.005681038,24.40446,,0.6134,0.00036013126,10.748545,,0.8795,0.006350398,29.413269,,0.82625,0.003828764,24.242802,,0.64295,0.008574724,9.937124,,0.6629,0.011060476,2.2509687,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/94,94,False
237,two_moons,3413723656,CNRE,74,74,75,0.01,0,128,3,9.527369,24.441314697265625,0.5035,0.0002912283,0.09054868,,0.51315,0.00010550022,0.08985604,,0.612,2.69413e-05,0.09128645,,0.56505,0.0016912222,0.090743415,,0.5345,0.00067687035,0.09513688,,0.55735,3.8266182e-05,0.09062497,,0.6091,0.0015392303,0.090809956,,0.59675,0.0006674528,0.09014187,,0.57995,0.00034064054,0.09176793,,0.6525,0.0012761354,0.09015435,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/28,28,False
238,two_moons,2792808770,CNRE,9,9,10,0.1,0,128,3,7.587491,7.4550725301106775,0.56195,0.0001732111,0.09020784,,0.58965,-7.1525574e-07,0.0896582,,0.62345,0.00035381317,0.091871575,,0.5717,0.0009830594,0.0893049,,0.61065,0.00010216236,0.08955616,,0.57515,9.953976e-05,0.08804472,,0.6543,0.0018519163,0.08751866,,0.64065,0.0027686357,0.090174004,,0.6165,0.0037788749,0.091563575,,0.6807,0.005278468,0.09086989,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/9,9,False
239,slcp,1405681840,CNRE,74,74,75,0.1,0,128,3,10.1583605,29.311891682942708,0.7616,0.0031864643,19.39619,,0.6453,0.0014073849,22.03754,,0.5982,0.0016229153,26.351273,,0.87755,0.034711957,3.169309,,0.5821,0.004165411,24.261429,,0.62735,0.00058948994,11.131802,,0.87055,0.015805244,29.40073,,0.77415,0.0014055967,24.330147,,0.6526,0.0037101507,9.885487,,0.66845,0.0063301325,2.586846,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/75,75,False
240,two_moons,1264907414,CNRE,9,9,10,0.01,0,128,3,7.0378027,8.403474934895833,0.5646,0.011005402,0.089877084,,0.5495,0.008870482,0.091813475,,0.60935,0.005189419,0.092252694,,0.60745,0.013236582,0.0920505,,0.62255,0.021738887,0.0939353,,0.60385,0.0057395697,0.09174155,,0.6538,0.004108906,0.090447366,,0.63945,0.0053509474,0.091406114,,0.58125,0.009037614,0.08978905,,0.60805,0.0022000074,0.09271407,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/10,10,False
241,two_moons,4240486419,CNRE,1,1,2,10.0,0,128,3,4.8403883,7.439211527506511,0.56135,0.0026705265,0.08760649,,0.57665,0.0069988966,0.08651074,,0.62425,0.008609891,0.087430105,,0.5727,0.0049607754,0.08735031,,0.6197,0.005122304,0.089079395,,0.6093,0.003287077,0.08431494,,0.65565,0.005828738,0.08822054,,0.66135,0.0035777092,0.0869903,,0.60305,0.018867493,0.088074364,,0.6404,0.006545186,0.08981608,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/1,1,False
242,two_moons,1728888638,CNRE,199,199,200,100.0,0,128,3,16.253834,57.87142740885417,0.5217,-1.7046928e-05,0.09137058,,0.51205,-3.3974648e-05,0.088557325,,0.5894,0.00022089481,0.09251135,,0.5219,0.0004464388,0.09204245,,0.50835,0.000119924545,0.09351352,,0.5173,2.3245811e-05,0.09011206,,0.6105,0.0012456179,0.09083526,,0.5895,0.0012745857,0.09097418,,0.55775,0.0011134148,0.092112094,,0.61,0.0014344454,0.09239659,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/42,42,False
243,gaussian_mixture,796295867,CNRE,49,49,50,0.001,0,128,3,8.715517,18.273970540364584,0.68285,0.013057947,0.98917544,,0.6375,0.0018087626,0.76834583,,0.6153,0.0019706488,0.9606399,,0.643,0.00489974,1.130884,,0.65905,0.0023019314,1.0662425,,0.6093,0.0016667843,1.039618,,0.63055,0.0054678917,1.2272606,,0.6602,0.0063718557,0.5528751,,0.6205,0.0042898655,1.0700881,,0.6818,0.004601121,0.9379798,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/119,119,False
244,slcp,1885239170,CNRE,24,24,25,1.0,0,128,3,8.932675,17.16783243815104,0.75805,0.0018992424,19.530987,,0.72625,0.011115074,22.047379,,0.5974,0.0008766651,26.383251,,0.89065,0.058760285,3.3182335,,0.61265,0.0031920671,24.424774,,0.65455,0.0035277605,11.192609,,0.84875,0.0024784803,29.344456,,0.84185,0.008595467,24.508776,,0.6978,0.0063015223,8.595142,,0.719,0.026714802,2.142364,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/62,62,False
245,two_moons,1808227461,CNRE,199,199,200,0.001,0,128,3,10.071511,57.84372151692708,0.52,0.0008111,0.08960717,,0.5645,0.0009586811,0.090361066,,0.6093,0.0004556179,0.09202325,,0.60535,0.0008304119,0.09138803,,0.56,0.002249837,0.09665501,,0.57075,0.00043785572,0.09137082,,0.6544,0.002831459,0.09039207,,0.63785,0.0021766424,0.0903822,,0.513,0.00075155497,0.08942203,,0.6209,0.0019655228,0.08944735,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/47,47,False
246,two_moons,2150958756,CNRE,49,49,50,100.0,0,128,3,9.1999855,17.082340494791666,0.49925,3.1471252e-05,0.090217456,,0.49545,-3.0517578e-05,0.08995724,,0.57525,7.379055e-05,0.091008194,,0.54285,0.0011617541,0.09081969,,0.6008,0.00014424324,0.09010713,,0.5913,0.000108242035,0.09199402,,0.67415,0.005726099,0.09109127,,0.65955,0.002350092,0.09279633,,0.51125,0.00015735626,0.09283872,,0.61495,0.005254507,0.0913021,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/18,18,False
247,slcp,3563899422,CNRE,99,99,100,0.1,0,128,3,10.166605,35.86483968098958,0.75125,0.006636739,19.504917,,0.65185,0.0038787127,22.488096,,0.64695,0.0025835037,27.019552,,0.9075,0.07718778,3.3858662,,0.5776,0.0041115284,24.119862,,0.66505,0.0046714544,10.997137,,0.87875,0.003173232,29.16938,,0.85345,0.006358981,24.284498,,0.6837,0.00032269955,9.141839,,0.66875,0.010154486,2.4600291,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/81,81,False
248,two_moons,862189954,CNRE,49,49,50,0.1,0,128,3,8.67975,17.26780802408854,0.5418,0.00022470951,0.093199044,,0.54765,0.00012373924,0.09440455,,0.57765,0.00048053265,0.090756655,,0.5626,6.4492226e-05,0.090609424,,0.57125,0.0010710955,0.09188677,,0.59605,-1.1920929e-07,0.09183933,,0.6534,0.00082707405,0.091069356,,0.64335,0.00036740303,0.0909999,,0.56285,0.0017890334,0.093031645,,0.6005,0.0010643005,0.092222854,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/21,21,False
249,gaussian_mixture,1099738382,CNRE,74,74,75,10.0,0,128,3,9.082909,23.467071533203125,0.745,0.024248779,0.9815895,,0.7216,0.012612224,0.9661145,,0.7124,0.01323545,1.101681,,0.7095,0.0050807,0.7889868,,0.73575,0.045962095,0.7934177,,0.7055,0.0032579899,0.9959978,,0.72065,0.009504676,1.252171,,0.70875,0.009213805,1.1781347,,0.7,0.012977719,1.3763306,,0.76985,0.058394015,0.9360209,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/121,121,False
250,two_moons,2327885282,CNRE,74,74,75,100.0,0,128,3,9.429887,24.34152628580729,0.58195,0.0056489706,0.09345581,,0.5725,0.0034115314,0.09356616,,0.62465,0.0016666651,0.08853914,,0.5819,0.0056220293,0.092808455,,0.63945,0.0031819344,0.094008386,,0.53465,0.0016374588,0.089718975,,0.64165,0.003563881,0.0904202,,0.63095,0.002462387,0.09153247,,0.60835,0.0052680373,0.0899979,,0.6617,0.0001565218,0.091613874,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/24,24,False
251,gaussian_mixture,2655041264,CNRE,74,74,75,1.0,0,128,3,8.317067,23.612384033203124,0.72775,0.038362682,1.1524205,,0.69635,0.014186263,1.1788385,,0.6804,0.01757145,1.1481019,,0.67765,0.009056091,0.99091595,,0.7165,0.022616267,0.8961328,,0.68225,0.016634226,1.2243439,,0.69965,0.034612954,1.0962993,,0.7001,0.031254053,1.3583999,,0.68105,0.01633811,1.1392245,,0.72175,0.033438444,0.7735344,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/122,122,False
252,two_moons,524254561,CNRE,24,24,25,0.001,0,128,3,7.9945993,10.155992635091145,0.60705,0.00039815903,0.09321007,,0.596,0.0004954338,0.091041,,0.6034,8.46386e-06,0.09064033,,0.60975,0.0013684034,0.092560306,,0.6735,0.0021065474,0.1003134,,0.5857,0.00012433529,0.09117344,,0.66735,0.0009897947,0.0929573,,0.646,0.00056922436,0.0921382,,0.5746,0.00016194582,0.09113169,,0.61885,0.00064587593,0.09130175,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/17,17,False
253,gaussian_mixture,1916556214,CNRE,49,49,50,1.0,0,128,3,8.973687,17.45956827799479,0.7597,0.03961444,0.53037095,,0.746,0.031958103,0.6098835,,0.7371,0.047708154,1.125986,,0.7751,0.057177424,0.8863874,,0.83995,0.12995756,0.6806288,,0.76155,0.053353786,0.58302546,,0.7724,0.050421715,0.4468645,,0.76785,0.05562222,0.61995983,,0.75755,0.050310135,0.55801356,,0.7484,0.02114427,0.52557266,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/116,116,False
254,two_moons,4213211990,CNRE,1,1,2,0.01,0,128,3,5.0186768,8.399913533528645,0.5874,0.010495186,0.09128453,,0.56065,0.009311557,0.08985865,,0.5963,0.0067697763,0.08962741,,0.5865,0.015406728,0.0904891,,0.57315,0.0075953007,0.09345923,,0.5796,0.006678343,0.08971661,,0.6506,0.0053628683,0.09203018,,0.62075,0.007901549,0.09223056,,0.56445,0.017014086,0.092051245,,0.65005,0.0055975914,0.09039438,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/4,4,False
255,two_moons,574153305,CNRE,1,1,2,100.0,0,128,3,4.5026064,7.07768809000651,0.74865,0.012794137,0.082468525,,0.7514,0.01131165,0.08193318,,0.74985,0.004281521,0.08162182,,0.7437,0.017092705,0.08213906,,0.8288,0.010292411,0.08150762,,0.73725,0.0052206516,0.08136062,,0.7744,0.008780956,0.09098773,,0.72875,0.012107849,0.082264416,,0.73995,0.0033009648,0.08036163,,0.77245,0.010294437,0.0808326,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/0,0,False
256,two_moons,3807632637,CNRE,49,49,50,0.001,0,128,3,8.82353,17.2030517578125,0.57815,3.1113625e-05,0.09215507,,0.57655,8.237362e-05,0.092329405,,0.64,0.0004556179,0.09059613,,0.57355,0.0009508729,0.09127259,,0.5907,0.00042021275,0.09639944,,0.6012,6.878376e-05,0.09118286,,0.64395,0.0011725426,0.09294551,,0.6361,0.0005213022,0.091055416,,0.62435,0.0013861656,0.09137428,,0.65695,0.0026738644,0.089806184,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/23,23,False
257,slcp,3819989523,CNRE,99,99,100,10.0,0,128,3,12.159531,38.43284505208333,0.7657,0.005294442,19.012218,,0.65995,0.0009083748,22.34562,,0.59695,0.0022251606,27.00292,,0.8847,0.019555569,3.0667562,,0.59055,0.0021499395,24.229914,,0.63345,0.005240798,11.002396,,0.86955,0.0129288435,29.356464,,0.7727,0.018676639,24.240494,,0.69845,0.0021539927,9.265752,,0.64345,0.004339576,2.4846833,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-12-54/79,79,False
