,task,num_observation,algorithm,num_contrastive_parameters,gamma,num_blocks
2421,gaussian_mixture,6,CNRE,10,10.0,3
2422,gaussian_mixture,6,CNRE,10,100.0,2
2423,gaussian_mixture,6,CNRE,10,100.0,3
2424,gaussian_mixture,6,CNRE,25,0.001,2
2425,gaussian_mixture,6,CNRE,25,0.001,3
2426,gaussian_mixture,6,CNRE,25,0.01,2
2427,gaussian_mixture,6,CNRE,25,0.01,3
2428,gaussian_mixture,6,CNRE,25,0.1,2
2429,gaussian_mixture,6,CNRE,25,0.1,3
2430,gaussian_mixture,6,CNRE,25,1.0,2
2431,gaussian_mixture,6,CNRE,25,1.0,3
2432,gaussian_mixture,6,CNRE,25,10.0,2
2433,gaussian_mixture,6,CNRE,25,10.0,3
2434,gaussian_mixture,6,CNRE,25,100.0,2
2435,gaussian_mixture,6,CNRE,25,100.0,3
2436,gaussian_mixture,6,CNRE,50,0.001,2
2437,gaussian_mixture,6,CNRE,50,0.001,3
2438,gaussian_mixture,6,CNRE,50,0.01,2
2439,gaussian_mixture,6,CNRE,50,0.01,3
2440,gaussian_mixture,6,CNRE,50,0.1,2
2441,gaussian_mixture,6,CNRE,50,0.1,3
2442,gaussian_mixture,6,CNRE,50,1.0,2
2443,gaussian_mixture,6,CNRE,50,1.0,3
2444,gaussian_mixture,6,CNRE,50,10.0,2
2445,gaussian_mixture,6,CNRE,50,10.0,3
2446,gaussian_mixture,6,CNRE,50,100.0,2
2447,gaussian_mixture,6,CNRE,50,100.0,3
2448,gaussian_mixture,6,CNRE,75,0.001,2
2449,gaussian_mixture,6,CNRE,75,0.001,3
2450,gaussian_mixture,6,CNRE,75,0.01,2
2451,gaussian_mixture,6,CNRE,75,0.01,3
2452,gaussian_mixture,6,CNRE,75,0.1,2
2453,gaussian_mixture,6,CNRE,75,0.1,3
2454,gaussian_mixture,6,CNRE,75,1.0,2
2455,gaussian_mixture,6,CNRE,75,1.0,3
2456,gaussian_mixture,6,CNRE,75,10.0,2
2457,gaussian_mixture,6,CNRE,75,10.0,3
2458,gaussian_mixture,6,CNRE,75,100.0,2
2459,gaussian_mixture,6,CNRE,75,100.0,3
2460,gaussian_mixture,6,CNRE,100,0.001,2
2461,gaussian_mixture,6,CNRE,100,0.001,3
2462,gaussian_mixture,6,CNRE,100,0.01,2
2463,gaussian_mixture,6,CNRE,100,0.01,3
2464,gaussian_mixture,6,CNRE,100,0.1,2
2465,gaussian_mixture,6,CNRE,100,0.1,3
2466,gaussian_mixture,6,CNRE,100,1.0,2
2467,gaussian_mixture,6,CNRE,100,1.0,3
2468,gaussian_mixture,6,CNRE,100,10.0,2
2469,gaussian_mixture,6,CNRE,100,10.0,3
2470,gaussian_mixture,6,CNRE,100,100.0,2
2471,gaussian_mixture,6,CNRE,100,100.0,3
2472,gaussian_mixture,6,CNRE,150,0.001,2
2473,gaussian_mixture,6,CNRE,150,0.001,3
2474,gaussian_mixture,6,CNRE,150,0.01,2
2475,gaussian_mixture,6,CNRE,150,0.01,3
2476,gaussian_mixture,6,CNRE,150,0.1,2
2477,gaussian_mixture,6,CNRE,150,0.1,3
2478,gaussian_mixture,6,CNRE,150,1.0,2
2479,gaussian_mixture,6,CNRE,150,1.0,3
2480,gaussian_mixture,6,CNRE,150,10.0,2
2481,gaussian_mixture,6,CNRE,150,10.0,3
2482,gaussian_mixture,6,CNRE,150,100.0,2
2483,gaussian_mixture,6,CNRE,150,100.0,3
2484,gaussian_mixture,6,CNRE,200,0.001,2
2485,gaussian_mixture,6,CNRE,200,0.001,3
2486,gaussian_mixture,6,CNRE,200,0.01,2
2487,gaussian_mixture,6,CNRE,200,0.01,3
2488,gaussian_mixture,6,CNRE,200,0.1,2
2489,gaussian_mixture,6,CNRE,200,0.1,3
2490,gaussian_mixture,6,CNRE,200,1.0,2
2491,gaussian_mixture,6,CNRE,200,1.0,3
2492,gaussian_mixture,6,CNRE,200,10.0,2
2493,gaussian_mixture,6,CNRE,200,10.0,3
2494,gaussian_mixture,6,CNRE,200,100.0,2
2495,gaussian_mixture,6,CNRE,200,100.0,3
2496,gaussian_mixture,7,CNRE,2,0.001,2
2497,gaussian_mixture,7,CNRE,2,0.001,3
2498,gaussian_mixture,7,CNRE,2,0.01,2
2499,gaussian_mixture,7,CNRE,2,0.01,3
2500,gaussian_mixture,7,CNRE,2,0.1,2
2501,gaussian_mixture,7,CNRE,2,0.1,3
2502,gaussian_mixture,7,CNRE,2,1.0,2
2503,gaussian_mixture,7,CNRE,2,1.0,3
2504,gaussian_mixture,7,CNRE,2,10.0,2
2505,gaussian_mixture,7,CNRE,2,10.0,3
2506,gaussian_mixture,7,CNRE,2,100.0,2
2507,gaussian_mixture,7,CNRE,2,100.0,3
2508,gaussian_mixture,7,CNRE,10,0.001,2
2509,gaussian_mixture,7,CNRE,10,0.001,3
2510,gaussian_mixture,7,CNRE,10,0.01,2
2511,gaussian_mixture,7,CNRE,10,0.01,3
2512,gaussian_mixture,7,CNRE,10,0.1,2
2513,gaussian_mixture,7,CNRE,10,0.1,3
2514,gaussian_mixture,7,CNRE,10,1.0,2
2515,gaussian_mixture,7,CNRE,10,1.0,3
2516,gaussian_mixture,7,CNRE,10,10.0,2
2517,gaussian_mixture,7,CNRE,10,10.0,3
2518,gaussian_mixture,7,CNRE,10,100.0,2
2519,gaussian_mixture,7,CNRE,10,100.0,3
2520,gaussian_mixture,7,CNRE,25,0.001,2
2521,gaussian_mixture,7,CNRE,25,0.001,3
2522,gaussian_mixture,7,CNRE,25,0.01,2
2523,gaussian_mixture,7,CNRE,25,0.01,3
2524,gaussian_mixture,7,CNRE,25,0.1,2
2525,gaussian_mixture,7,CNRE,25,0.1,3
2526,gaussian_mixture,7,CNRE,25,1.0,2
2527,gaussian_mixture,7,CNRE,25,1.0,3
2528,gaussian_mixture,7,CNRE,25,10.0,2
2529,gaussian_mixture,7,CNRE,25,10.0,3
2530,gaussian_mixture,7,CNRE,25,100.0,2
2531,gaussian_mixture,7,CNRE,25,100.0,3
2532,gaussian_mixture,7,CNRE,50,0.001,2
2533,gaussian_mixture,7,CNRE,50,0.001,3
2534,gaussian_mixture,7,CNRE,50,0.01,2
2535,gaussian_mixture,7,CNRE,50,0.01,3
2536,gaussian_mixture,7,CNRE,50,0.1,2
2537,gaussian_mixture,7,CNRE,50,0.1,3
2538,gaussian_mixture,7,CNRE,50,1.0,2
2539,gaussian_mixture,7,CNRE,50,1.0,3
2540,gaussian_mixture,7,CNRE,50,10.0,2
2541,gaussian_mixture,7,CNRE,50,10.0,3
2542,gaussian_mixture,7,CNRE,50,100.0,2
2543,gaussian_mixture,7,CNRE,50,100.0,3
2544,gaussian_mixture,7,CNRE,75,0.001,2
2545,gaussian_mixture,7,CNRE,75,0.001,3
2546,gaussian_mixture,7,CNRE,75,0.01,2
2547,gaussian_mixture,7,CNRE,75,0.01,3
2548,gaussian_mixture,7,CNRE,75,0.1,2
2549,gaussian_mixture,7,CNRE,75,0.1,3
2550,gaussian_mixture,7,CNRE,75,1.0,2
2551,gaussian_mixture,7,CNRE,75,1.0,3
2552,gaussian_mixture,7,CNRE,75,10.0,2
2553,gaussian_mixture,7,CNRE,75,10.0,3
2554,gaussian_mixture,7,CNRE,75,100.0,2
2555,gaussian_mixture,7,CNRE,75,100.0,3
2556,gaussian_mixture,7,CNRE,100,0.001,2
2557,gaussian_mixture,7,CNRE,100,0.001,3
2558,gaussian_mixture,7,CNRE,100,0.01,2
2559,gaussian_mixture,7,CNRE,100,0.01,3
2560,gaussian_mixture,7,CNRE,100,0.1,2
2561,gaussian_mixture,7,CNRE,100,0.1,3
2562,gaussian_mixture,7,CNRE,100,1.0,2
2563,gaussian_mixture,7,CNRE,100,1.0,3
2564,gaussian_mixture,7,CNRE,100,10.0,2
2565,gaussian_mixture,7,CNRE,100,10.0,3
2566,gaussian_mixture,7,CNRE,100,100.0,2
2567,gaussian_mixture,7,CNRE,100,100.0,3
2568,gaussian_mixture,7,CNRE,150,0.001,2
2569,gaussian_mixture,7,CNRE,150,0.001,3
2570,gaussian_mixture,7,CNRE,150,0.01,2
2571,gaussian_mixture,7,CNRE,150,0.01,3
2572,gaussian_mixture,7,CNRE,150,0.1,2
2573,gaussian_mixture,7,CNRE,150,0.1,3
2574,gaussian_mixture,7,CNRE,150,1.0,2
2575,gaussian_mixture,7,CNRE,150,1.0,3
2576,gaussian_mixture,7,CNRE,150,10.0,2
2577,gaussian_mixture,7,CNRE,150,10.0,3
2578,gaussian_mixture,7,CNRE,150,100.0,2
2579,gaussian_mixture,7,CNRE,150,100.0,3
2580,gaussian_mixture,7,CNRE,200,0.001,2
2581,gaussian_mixture,7,CNRE,200,0.001,3
2582,gaussian_mixture,7,CNRE,200,0.01,2
2583,gaussian_mixture,7,CNRE,200,0.01,3
2584,gaussian_mixture,7,CNRE,200,0.1,2
2585,gaussian_mixture,7,CNRE,200,0.1,3
2586,gaussian_mixture,7,CNRE,200,1.0,2
2587,gaussian_mixture,7,CNRE,200,1.0,3
2588,gaussian_mixture,7,CNRE,200,10.0,2
2589,gaussian_mixture,7,CNRE,200,10.0,3
2590,gaussian_mixture,7,CNRE,200,100.0,2
2591,gaussian_mixture,7,CNRE,200,100.0,3
2592,gaussian_mixture,8,CNRE,2,0.001,2
2593,gaussian_mixture,8,CNRE,2,0.001,3
2594,gaussian_mixture,8,CNRE,2,0.01,2
2595,gaussian_mixture,8,CNRE,2,0.01,3
2596,gaussian_mixture,8,CNRE,2,0.1,2
2597,gaussian_mixture,8,CNRE,2,0.1,3
2598,gaussian_mixture,8,CNRE,2,1.0,2
2599,gaussian_mixture,8,CNRE,2,1.0,3
2600,gaussian_mixture,8,CNRE,2,10.0,2
2601,gaussian_mixture,8,CNRE,2,10.0,3
2602,gaussian_mixture,8,CNRE,2,100.0,2
2603,gaussian_mixture,8,CNRE,2,100.0,3
2604,gaussian_mixture,8,CNRE,10,0.001,2
2605,gaussian_mixture,8,CNRE,10,0.001,3
2606,gaussian_mixture,8,CNRE,10,0.01,2
2607,gaussian_mixture,8,CNRE,10,0.01,3
2608,gaussian_mixture,8,CNRE,10,0.1,2
2609,gaussian_mixture,8,CNRE,10,0.1,3
2610,gaussian_mixture,8,CNRE,10,1.0,2
2611,gaussian_mixture,8,CNRE,10,1.0,3
2612,gaussian_mixture,8,CNRE,10,10.0,2
2613,gaussian_mixture,8,CNRE,10,10.0,3
2614,gaussian_mixture,8,CNRE,10,100.0,2
2615,gaussian_mixture,8,CNRE,10,100.0,3
2616,gaussian_mixture,8,CNRE,25,0.001,2
2617,gaussian_mixture,8,CNRE,25,0.001,3
2618,gaussian_mixture,8,CNRE,25,0.01,2
2619,gaussian_mixture,8,CNRE,25,0.01,3
2620,gaussian_mixture,8,CNRE,25,0.1,2
2621,gaussian_mixture,8,CNRE,25,0.1,3
2622,gaussian_mixture,8,CNRE,25,1.0,2
2623,gaussian_mixture,8,CNRE,25,1.0,3
2624,gaussian_mixture,8,CNRE,25,10.0,2
2625,gaussian_mixture,8,CNRE,25,10.0,3
2626,gaussian_mixture,8,CNRE,25,100.0,2
2627,gaussian_mixture,8,CNRE,25,100.0,3
2628,gaussian_mixture,8,CNRE,50,0.001,2
2629,gaussian_mixture,8,CNRE,50,0.001,3
2630,gaussian_mixture,8,CNRE,50,0.01,2
2631,gaussian_mixture,8,CNRE,50,0.01,3
2632,gaussian_mixture,8,CNRE,50,0.1,2
2633,gaussian_mixture,8,CNRE,50,0.1,3
2634,gaussian_mixture,8,CNRE,50,1.0,2
2635,gaussian_mixture,8,CNRE,50,1.0,3
2636,gaussian_mixture,8,CNRE,50,10.0,2
2637,gaussian_mixture,8,CNRE,50,10.0,3
2638,gaussian_mixture,8,CNRE,50,100.0,2
2639,gaussian_mixture,8,CNRE,50,100.0,3
2640,gaussian_mixture,8,CNRE,75,0.001,2
2641,gaussian_mixture,8,CNRE,75,0.001,3
2642,gaussian_mixture,8,CNRE,75,0.01,2
2643,gaussian_mixture,8,CNRE,75,0.01,3
2644,gaussian_mixture,8,CNRE,75,0.1,2
2645,gaussian_mixture,8,CNRE,75,0.1,3
2646,gaussian_mixture,8,CNRE,75,1.0,2
2647,gaussian_mixture,8,CNRE,75,1.0,3
2648,gaussian_mixture,8,CNRE,75,10.0,2
2649,gaussian_mixture,8,CNRE,75,10.0,3
2650,gaussian_mixture,8,CNRE,75,100.0,2
2651,gaussian_mixture,8,CNRE,75,100.0,3
2652,gaussian_mixture,8,CNRE,100,0.001,2
2653,gaussian_mixture,8,CNRE,100,0.001,3
2654,gaussian_mixture,8,CNRE,100,0.01,2
2655,gaussian_mixture,8,CNRE,100,0.01,3
2656,gaussian_mixture,8,CNRE,100,0.1,2
2657,gaussian_mixture,8,CNRE,100,0.1,3
2658,gaussian_mixture,8,CNRE,100,1.0,2
2659,gaussian_mixture,8,CNRE,100,1.0,3
2660,gaussian_mixture,8,CNRE,100,10.0,2
2661,gaussian_mixture,8,CNRE,100,10.0,3
2662,gaussian_mixture,8,CNRE,100,100.0,2
2663,gaussian_mixture,8,CNRE,100,100.0,3
2664,gaussian_mixture,8,CNRE,150,0.001,2
2665,gaussian_mixture,8,CNRE,150,0.001,3
2666,gaussian_mixture,8,CNRE,150,0.01,2
2667,gaussian_mixture,8,CNRE,150,0.01,3
2668,gaussian_mixture,8,CNRE,150,0.1,2
2669,gaussian_mixture,8,CNRE,150,0.1,3
2670,gaussian_mixture,8,CNRE,150,1.0,2
2671,gaussian_mixture,8,CNRE,150,1.0,3
2672,gaussian_mixture,8,CNRE,150,10.0,2
2673,gaussian_mixture,8,CNRE,150,10.0,3
2674,gaussian_mixture,8,CNRE,150,100.0,2
2675,gaussian_mixture,8,CNRE,150,100.0,3
2676,gaussian_mixture,8,CNRE,200,0.001,2
2677,gaussian_mixture,8,CNRE,200,0.001,3
2678,gaussian_mixture,8,CNRE,200,0.01,2
2679,gaussian_mixture,8,CNRE,200,0.01,3
2680,gaussian_mixture,8,CNRE,200,0.1,2
2681,gaussian_mixture,8,CNRE,200,0.1,3
2682,gaussian_mixture,8,CNRE,200,1.0,2
2683,gaussian_mixture,8,CNRE,200,1.0,3
2684,gaussian_mixture,8,CNRE,200,10.0,2
2685,gaussian_mixture,8,CNRE,200,10.0,3
2686,gaussian_mixture,8,CNRE,200,100.0,2
2687,gaussian_mixture,8,CNRE,200,100.0,3
2688,gaussian_mixture,9,CNRE,2,0.001,2
2689,gaussian_mixture,9,CNRE,2,0.001,3
2690,gaussian_mixture,9,CNRE,2,0.01,2
2691,gaussian_mixture,9,CNRE,2,0.01,3
2692,gaussian_mixture,9,CNRE,2,0.1,2
2693,gaussian_mixture,9,CNRE,2,0.1,3
2694,gaussian_mixture,9,CNRE,2,1.0,2
2695,gaussian_mixture,9,CNRE,2,1.0,3
2696,gaussian_mixture,9,CNRE,2,10.0,2
2697,gaussian_mixture,9,CNRE,2,10.0,3
2698,gaussian_mixture,9,CNRE,2,100.0,2
2699,gaussian_mixture,9,CNRE,2,100.0,3
2700,gaussian_mixture,9,CNRE,10,0.001,2
2701,gaussian_mixture,9,CNRE,10,0.001,3
2702,gaussian_mixture,9,CNRE,10,0.01,2
2703,gaussian_mixture,9,CNRE,10,0.01,3
2704,gaussian_mixture,9,CNRE,10,0.1,2
2705,gaussian_mixture,9,CNRE,10,0.1,3
2706,gaussian_mixture,9,CNRE,10,1.0,2
2707,gaussian_mixture,9,CNRE,10,1.0,3
2708,gaussian_mixture,9,CNRE,10,10.0,2
2709,gaussian_mixture,9,CNRE,10,10.0,3
2710,gaussian_mixture,9,CNRE,10,100.0,2
2711,gaussian_mixture,9,CNRE,10,100.0,3
2712,gaussian_mixture,9,CNRE,25,0.001,2
2713,gaussian_mixture,9,CNRE,25,0.001,3
2714,gaussian_mixture,9,CNRE,25,0.01,2
2715,gaussian_mixture,9,CNRE,25,0.01,3
2716,gaussian_mixture,9,CNRE,25,0.1,2
2717,gaussian_mixture,9,CNRE,25,0.1,3
2718,gaussian_mixture,9,CNRE,25,1.0,2
2719,gaussian_mixture,9,CNRE,25,1.0,3
2720,gaussian_mixture,9,CNRE,25,10.0,2
2721,gaussian_mixture,9,CNRE,25,10.0,3
2722,gaussian_mixture,9,CNRE,25,100.0,2
2723,gaussian_mixture,9,CNRE,25,100.0,3
2724,gaussian_mixture,9,CNRE,50,0.001,2
2725,gaussian_mixture,9,CNRE,50,0.001,3
2726,gaussian_mixture,9,CNRE,50,0.01,2
2727,gaussian_mixture,9,CNRE,50,0.01,3
2728,gaussian_mixture,9,CNRE,50,0.1,2
2729,gaussian_mixture,9,CNRE,50,0.1,3
2730,gaussian_mixture,9,CNRE,50,1.0,2
2731,gaussian_mixture,9,CNRE,50,1.0,3
2732,gaussian_mixture,9,CNRE,50,10.0,2
2733,gaussian_mixture,9,CNRE,50,10.0,3
2734,gaussian_mixture,9,CNRE,50,100.0,2
2735,gaussian_mixture,9,CNRE,50,100.0,3
2736,gaussian_mixture,9,CNRE,75,0.001,2
2737,gaussian_mixture,9,CNRE,75,0.001,3
2738,gaussian_mixture,9,CNRE,75,0.01,2
2739,gaussian_mixture,9,CNRE,75,0.01,3
2740,gaussian_mixture,9,CNRE,75,0.1,2
2741,gaussian_mixture,9,CNRE,75,0.1,3
2742,gaussian_mixture,9,CNRE,75,1.0,2
2743,gaussian_mixture,9,CNRE,75,1.0,3
2744,gaussian_mixture,9,CNRE,75,10.0,2
2745,gaussian_mixture,9,CNRE,75,10.0,3
2746,gaussian_mixture,9,CNRE,75,100.0,2
2747,gaussian_mixture,9,CNRE,75,100.0,3
2748,gaussian_mixture,9,CNRE,100,0.001,2
2749,gaussian_mixture,9,CNRE,100,0.001,3
2750,gaussian_mixture,9,CNRE,100,0.01,2
2751,gaussian_mixture,9,CNRE,100,0.01,3
2752,gaussian_mixture,9,CNRE,100,0.1,2
2753,gaussian_mixture,9,CNRE,100,0.1,3
2754,gaussian_mixture,9,CNRE,100,1.0,2
2755,gaussian_mixture,9,CNRE,100,1.0,3
2756,gaussian_mixture,9,CNRE,100,10.0,2
2757,gaussian_mixture,9,CNRE,100,10.0,3
2758,gaussian_mixture,9,CNRE,100,100.0,2
2759,gaussian_mixture,9,CNRE,100,100.0,3
2760,gaussian_mixture,9,CNRE,150,0.001,2
2761,gaussian_mixture,9,CNRE,150,0.001,3
2762,gaussian_mixture,9,CNRE,150,0.01,2
2763,gaussian_mixture,9,CNRE,150,0.01,3
2764,gaussian_mixture,9,CNRE,150,0.1,2
2765,gaussian_mixture,9,CNRE,150,0.1,3
2766,gaussian_mixture,9,CNRE,150,1.0,2
2767,gaussian_mixture,9,CNRE,150,1.0,3
2768,gaussian_mixture,9,CNRE,150,10.0,2
2769,gaussian_mixture,9,CNRE,150,10.0,3
2770,gaussian_mixture,9,CNRE,150,100.0,2
2771,gaussian_mixture,9,CNRE,150,100.0,3
2772,gaussian_mixture,9,CNRE,200,0.001,2
2773,gaussian_mixture,9,CNRE,200,0.001,3
2774,gaussian_mixture,9,CNRE,200,0.01,2
2775,gaussian_mixture,9,CNRE,200,0.01,3
2776,gaussian_mixture,9,CNRE,200,0.1,2
2777,gaussian_mixture,9,CNRE,200,0.1,3
2778,gaussian_mixture,9,CNRE,200,1.0,2
2779,gaussian_mixture,9,CNRE,200,1.0,3
2780,gaussian_mixture,9,CNRE,200,10.0,2
2781,gaussian_mixture,9,CNRE,200,10.0,3
2782,gaussian_mixture,9,CNRE,200,100.0,2
2783,gaussian_mixture,9,CNRE,200,100.0,3
2784,gaussian_mixture,10,CNRE,2,0.001,2
2785,gaussian_mixture,10,CNRE,2,0.001,3
2786,gaussian_mixture,10,CNRE,2,0.01,2
2787,gaussian_mixture,10,CNRE,2,0.01,3
2788,gaussian_mixture,10,CNRE,2,0.1,2
2789,gaussian_mixture,10,CNRE,2,0.1,3
2790,gaussian_mixture,10,CNRE,2,1.0,2
2791,gaussian_mixture,10,CNRE,2,1.0,3
2792,gaussian_mixture,10,CNRE,2,10.0,2
2793,gaussian_mixture,10,CNRE,2,10.0,3
2794,gaussian_mixture,10,CNRE,2,100.0,2
2795,gaussian_mixture,10,CNRE,2,100.0,3
2796,gaussian_mixture,10,CNRE,10,0.001,2
2797,gaussian_mixture,10,CNRE,10,0.001,3
2798,gaussian_mixture,10,CNRE,10,0.01,2
2799,gaussian_mixture,10,CNRE,10,0.01,3
2800,gaussian_mixture,10,CNRE,10,0.1,2
2801,gaussian_mixture,10,CNRE,10,0.1,3
2802,gaussian_mixture,10,CNRE,10,1.0,2
2803,gaussian_mixture,10,CNRE,10,1.0,3
2804,gaussian_mixture,10,CNRE,10,10.0,2
2805,gaussian_mixture,10,CNRE,10,10.0,3
2806,gaussian_mixture,10,CNRE,10,100.0,2
2807,gaussian_mixture,10,CNRE,10,100.0,3
2808,gaussian_mixture,10,CNRE,25,0.001,2
2809,gaussian_mixture,10,CNRE,25,0.001,3
2810,gaussian_mixture,10,CNRE,25,0.01,2
2811,gaussian_mixture,10,CNRE,25,0.01,3
2812,gaussian_mixture,10,CNRE,25,0.1,2
2813,gaussian_mixture,10,CNRE,25,0.1,3
2814,gaussian_mixture,10,CNRE,25,1.0,2
2815,gaussian_mixture,10,CNRE,25,1.0,3
2816,gaussian_mixture,10,CNRE,25,10.0,2
2817,gaussian_mixture,10,CNRE,25,10.0,3
2818,gaussian_mixture,10,CNRE,25,100.0,2
2819,gaussian_mixture,10,CNRE,25,100.0,3
2820,gaussian_mixture,10,CNRE,50,0.001,2
2821,gaussian_mixture,10,CNRE,50,0.001,3
2822,gaussian_mixture,10,CNRE,50,0.01,2
2823,gaussian_mixture,10,CNRE,50,0.01,3
2824,gaussian_mixture,10,CNRE,50,0.1,2
2825,gaussian_mixture,10,CNRE,50,0.1,3
2826,gaussian_mixture,10,CNRE,50,1.0,2
2827,gaussian_mixture,10,CNRE,50,1.0,3
2828,gaussian_mixture,10,CNRE,50,10.0,2
2829,gaussian_mixture,10,CNRE,50,10.0,3
2830,gaussian_mixture,10,CNRE,50,100.0,2
2831,gaussian_mixture,10,CNRE,50,100.0,3
2832,gaussian_mixture,10,CNRE,75,0.001,2
2833,gaussian_mixture,10,CNRE,75,0.001,3
2834,gaussian_mixture,10,CNRE,75,0.01,2
2835,gaussian_mixture,10,CNRE,75,0.01,3
2836,gaussian_mixture,10,CNRE,75,0.1,2
2837,gaussian_mixture,10,CNRE,75,0.1,3
2838,gaussian_mixture,10,CNRE,75,1.0,2
2839,gaussian_mixture,10,CNRE,75,1.0,3
2840,gaussian_mixture,10,CNRE,75,10.0,2
2841,gaussian_mixture,10,CNRE,75,10.0,3
2842,gaussian_mixture,10,CNRE,75,100.0,2
2843,gaussian_mixture,10,CNRE,75,100.0,3
2844,gaussian_mixture,10,CNRE,100,0.001,2
2845,gaussian_mixture,10,CNRE,100,0.001,3
2846,gaussian_mixture,10,CNRE,100,0.01,2
2847,gaussian_mixture,10,CNRE,100,0.01,3
2848,gaussian_mixture,10,CNRE,100,0.1,2
2849,gaussian_mixture,10,CNRE,100,0.1,3
2850,gaussian_mixture,10,CNRE,100,1.0,2
2851,gaussian_mixture,10,CNRE,100,1.0,3
2852,gaussian_mixture,10,CNRE,100,10.0,2
2853,gaussian_mixture,10,CNRE,100,10.0,3
2854,gaussian_mixture,10,CNRE,100,100.0,2
2855,gaussian_mixture,10,CNRE,100,100.0,3
2856,gaussian_mixture,10,CNRE,150,0.001,2
2857,gaussian_mixture,10,CNRE,150,0.001,3
2858,gaussian_mixture,10,CNRE,150,0.01,2
2859,gaussian_mixture,10,CNRE,150,0.01,3
2860,gaussian_mixture,10,CNRE,150,0.1,2
2861,gaussian_mixture,10,CNRE,150,0.1,3
2862,gaussian_mixture,10,CNRE,150,1.0,2
2863,gaussian_mixture,10,CNRE,150,1.0,3
2864,gaussian_mixture,10,CNRE,150,10.0,2
2865,gaussian_mixture,10,CNRE,150,10.0,3
2866,gaussian_mixture,10,CNRE,150,100.0,2
2867,gaussian_mixture,10,CNRE,150,100.0,3
2868,gaussian_mixture,10,CNRE,200,0.001,2
2869,gaussian_mixture,10,CNRE,200,0.001,3
2870,gaussian_mixture,10,CNRE,200,0.01,2
2871,gaussian_mixture,10,CNRE,200,0.01,3
2872,gaussian_mixture,10,CNRE,200,0.1,2
2873,gaussian_mixture,10,CNRE,200,0.1,3
2874,gaussian_mixture,10,CNRE,200,1.0,2
2875,gaussian_mixture,10,CNRE,200,1.0,3
2876,gaussian_mixture,10,CNRE,200,10.0,2
2877,gaussian_mixture,10,CNRE,200,10.0,3
2878,gaussian_mixture,10,CNRE,200,100.0,2
2879,gaussian_mixture,10,CNRE,200,100.0,3
0,slcp,1,NRE-B,2,inf,2
1,slcp,1,NRE-B,2,inf,3
2,slcp,1,NRE-B,10,inf,2
3,slcp,1,NRE-B,10,inf,3
4,slcp,1,NRE-B,25,inf,2
5,slcp,1,NRE-B,25,inf,3
6,slcp,1,NRE-B,50,inf,2
7,slcp,1,NRE-B,50,inf,3
8,slcp,1,NRE-B,75,inf,2
9,slcp,1,NRE-B,75,inf,3
10,slcp,1,NRE-B,100,inf,2
11,slcp,1,NRE-B,100,inf,3
12,slcp,1,NRE-B,150,inf,2
13,slcp,1,NRE-B,150,inf,3
14,slcp,1,NRE-B,200,inf,2
15,slcp,1,NRE-B,200,inf,3
16,slcp,2,NRE-B,2,inf,2
17,slcp,2,NRE-B,2,inf,3
18,slcp,2,NRE-B,10,inf,2
19,slcp,2,NRE-B,10,inf,3
20,slcp,2,NRE-B,25,inf,2
21,slcp,2,NRE-B,25,inf,3
22,slcp,2,NRE-B,50,inf,2
23,slcp,2,NRE-B,50,inf,3
24,slcp,2,NRE-B,75,inf,2
25,slcp,2,NRE-B,75,inf,3
26,slcp,2,NRE-B,100,inf,2
27,slcp,2,NRE-B,100,inf,3
28,slcp,2,NRE-B,150,inf,2
29,slcp,2,NRE-B,150,inf,3
30,slcp,2,NRE-B,200,inf,2
31,slcp,2,NRE-B,200,inf,3
32,slcp,3,NRE-B,2,inf,2
33,slcp,3,NRE-B,2,inf,3
34,slcp,3,NRE-B,10,inf,2
35,slcp,3,NRE-B,10,inf,3
36,slcp,3,NRE-B,25,inf,2
37,slcp,3,NRE-B,25,inf,3
38,slcp,3,NRE-B,50,inf,2
39,slcp,3,NRE-B,50,inf,3
40,slcp,3,NRE-B,75,inf,2
41,slcp,3,NRE-B,75,inf,3
42,slcp,3,NRE-B,100,inf,2
43,slcp,3,NRE-B,100,inf,3
44,slcp,3,NRE-B,150,inf,2
45,slcp,3,NRE-B,150,inf,3
46,slcp,3,NRE-B,200,inf,2
47,slcp,3,NRE-B,200,inf,3
48,slcp,4,NRE-B,2,inf,2
49,slcp,4,NRE-B,2,inf,3
50,slcp,4,NRE-B,10,inf,2
51,slcp,4,NRE-B,10,inf,3
52,slcp,4,NRE-B,25,inf,2
53,slcp,4,NRE-B,25,inf,3
54,slcp,4,NRE-B,50,inf,2
55,slcp,4,NRE-B,50,inf,3
56,slcp,4,NRE-B,75,inf,2
57,slcp,4,NRE-B,75,inf,3
58,slcp,4,NRE-B,100,inf,2
59,slcp,4,NRE-B,100,inf,3
60,slcp,4,NRE-B,150,inf,2
61,slcp,4,NRE-B,150,inf,3
62,slcp,4,NRE-B,200,inf,2
63,slcp,4,NRE-B,200,inf,3
64,slcp,5,NRE-B,2,inf,2
65,slcp,5,NRE-B,2,inf,3
66,slcp,5,NRE-B,10,inf,2
67,slcp,5,NRE-B,10,inf,3
68,slcp,5,NRE-B,25,inf,2
69,slcp,5,NRE-B,25,inf,3
70,slcp,5,NRE-B,50,inf,2
71,slcp,5,NRE-B,50,inf,3
72,slcp,5,NRE-B,75,inf,2
73,slcp,5,NRE-B,75,inf,3
