,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
250,two_moons,4228739838,CNRE,49,49,50,0.001,0,128,3,8.800827,25.14599609375,0.52755,0.0009249449,0.09002024,,0.55075,0.0004938841,0.09119122,,0.6219,4.6610832e-05,0.09013416,,0.60655,0.0029485226,0.091256194,,0.62385,0.009039164,0.09196137,,0.5989,0.0005288124,0.093198694,,0.6778,0.0028977394,0.092717744,,0.66175,0.00060272217,0.09106277,,0.59545,0.0009074807,0.09019406,,0.64085,0.005545497,0.0915443,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/23,23,False
251,slcp,596785703,CNRE,99,99,100,10.0,0,128,3,12.259992,52.969624837239586,0.76825,0.00395298,19.528284,,0.6514,0.0026438236,22.181412,,0.67395,0.005230546,25.94403,,0.90565,0.029907227,3.3333554,,0.71025,0.010189891,24.503033,,0.60975,0.0033973455,11.272776,,0.91755,0.0071644783,29.322071,,0.8012,0.007468462,24.843086,,0.67725,0.0030363798,8.870399,,0.6615,0.019369602,2.4733992,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/79,79,False
252,gaussian_mixture,1636734488,CNRE,24,24,25,0.01,0,128,3,10.106976,15.349380493164062,0.75905,0.03472054,0.68708503,,0.77535,0.07014418,0.468624,,0.7336,0.06994128,0.31409276,,0.7477,0.0609138,0.4833809,,0.7264,0.059918404,0.3368755,,0.7223,0.06626594,0.6320158,,0.7582,0.071888685,0.85033536,,0.69765,0.060448527,0.32309842,,0.71225,0.066340685,0.45269176,,0.77505,0.061598063,0.52364916,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/112,112,False
253,slcp,1692041788,CNRE,74,74,75,1.0,0,128,3,10.75975,47.53111979166667,0.7507,0.0066456795,19.471588,,0.7111,0.006305456,22.612635,,0.6063,0.0039539337,26.417622,,0.88785,0.017730832,3.1919727,,0.6122,0.0010975599,24.711018,,0.63235,0.003767848,11.60207,,0.8645,0.022055507,29.319439,,0.76345,0.007071972,24.432335,,0.66115,0.006575346,9.195506,,0.80715,0.09576249,2.045926,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/74,74,False
254,gaussian_mixture,1403639267,CNRE,1,1,2,1.0,0,128,3,4.0586143,6.870379638671875,0.7983,0.22291732,1.2512124,,0.7575,0.07648045,1.2557831,,0.74185,0.043658018,1.0635302,,0.75795,0.113956034,1.3114469,,0.7596,0.05150765,0.9003161,,0.73025,0.024790287,1.1422184,,0.7329,0.034824014,1.1596324,,0.7586,0.08736646,1.3458927,,0.7334,0.029710174,1.0287282,,0.77545,0.13319516,1.0431738,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/98,98,False
255,two_moons,2181045318,CNRE,99,99,100,0.1,0,128,3,9.474223,46.146993001302086,0.52035,2.6583672e-05,0.0911048,,0.5426,0.00027918816,0.090433165,,0.582,0.0003516674,0.0911248,,0.5844,0.0005262494,0.09103979,,0.6063,0.00011873245,0.09372087,,0.5279,2.002716e-05,0.08943918,,0.6244,0.0007915497,0.08946345,,0.6101,0.00043690205,0.09077039,,0.5494,0.0007041693,0.09124945,,0.59655,0.00054454803,0.09133017,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/33,33,False
256,slcp,3523062071,CNRE,49,49,50,100.0,0,128,3,12.486906,34.98067626953125,0.7422,0.0061842203,19.753677,,0.6013,0.0045021772,22.531204,,0.6276,0.0025568008,26.756073,,0.88785,0.027912378,3.23762,,0.60255,0.003232479,24.227436,,0.63625,0.0039902925,10.453062,,0.85985,0.008625507,29.46399,,0.78515,0.008822322,24.221037,,0.6101,0.0007916689,9.557692,,0.7407,0.05033195,1.9358149,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/66,66,False
257,gaussian_mixture,747519335,CNRE,199,199,200,0.1,0,128,3,10.930592,89.70974934895834,0.74585,0.00983727,0.85138476,,0.7118,0.018899918,1.0283626,,0.7157,0.028485537,1.102064,,0.71785,0.01537025,0.9809413,,0.698,0.0019700527,0.68056893,,0.69165,0.01460588,0.71555686,,0.6998,0.011983752,0.62317634,,0.715,0.0150488615,0.7012525,,0.703,0.022570133,0.85340095,,0.74675,0.026745796,0.720796,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/141,141,False
258,gaussian_mixture,1876002439,CNRE,199,199,200,100.0,0,128,3,12.2621355,89.80884602864583,0.76365,0.13303143,1.2455633,,0.7466,0.106965244,1.3351636,,0.7296,0.069188714,1.3142279,,0.7323,0.089134455,1.3875775,,0.736,0.10402739,1.429704,,0.71905,0.05449456,1.3722667,,0.72975,0.09348822,1.4534845,,0.7396,0.10526657,1.417402,,0.7225,0.061591685,1.2302506,,0.76105,0.13943541,1.2664552,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/138,138,False
259,two_moons,418579573,CNRE,24,24,25,10.0,0,128,3,8.266556,14.166759236653645,0.50345,8.094311e-05,0.09138106,,0.5039,-4.6491623e-06,0.09107976,,0.61785,7.069111e-05,0.092215836,,0.5477,0.00026839972,0.09111016,,0.5903,-1.50203705e-05,0.09479532,,0.6003,-3.683567e-05,0.089092806,,0.66785,0.0007916689,0.093161136,,0.65185,0.00032043457,0.09179688,,0.6093,0.00025612116,0.09069797,,0.64095,0.0021904707,0.091072716,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/13,13,False
260,slcp,1015558259,CNRE,149,149,150,0.001,0,128,3,10.900297,74.2181884765625,0.73995,0.0056984425,19.5854,,0.6775,0.00444293,22.634762,,0.6708,0.0038363934,26.552452,,0.88175,0.015424967,3.1890948,,0.63,0.008900046,24.02978,,0.66125,0.0032577515,11.118628,,0.8499,0.006673813,29.440693,,0.8151,0.0012551546,24.60778,,0.6627,0.0050284863,9.362128,,0.72565,0.028348327,2.0492978,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/89,89,False
261,two_moons,4256297235,CNRE,149,149,150,0.1,0,128,3,9.987814,68.62738444010417,0.5277,0.0022201538,0.0908548,,0.51955,0.0012103319,0.0918268,,0.57135,0.00028574467,0.091940865,,0.5313,0.002145052,0.0926031,,0.54825,0.0013593435,0.09125884,,0.5567,0.00024008751,0.08846153,,0.62065,0.00089514256,0.09130983,,0.6049,0.00047564507,0.09142372,,0.51835,0.0015642643,0.092418715,,0.6248,0.0014694929,0.089699574,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/39,39,False
262,two_moons,1463255369,CNRE,24,24,25,0.01,0,128,3,7.968156,14.055438232421874,0.53135,-3.0994415e-06,0.09262052,,0.626,-1.6093254e-05,0.08981562,,0.6534,0.000113487244,0.09016332,,0.62,0.0012649298,0.09455539,,0.6307,0.0016841888,0.09488219,,0.5821,5.209446e-05,0.089465655,,0.67615,0.0029482841,0.09357251,,0.6498,0.0017962456,0.091300905,,0.64385,0.00047308207,0.09075528,,0.6771,0.01190722,0.08953442,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/16,16,False
263,two_moons,3082937376,CNRE,9,9,10,0.001,0,128,3,7.1074715,7.6336817423502605,0.58995,0.0011078119,0.09386042,,0.58905,0.0007574558,0.09270029,,0.6371,0.0010902882,0.093208775,,0.6058,0.0013158321,0.0948236,,0.61995,0.008845568,0.09530425,,0.61515,0.0003528595,0.09337388,,0.67895,0.004415989,0.09262728,,0.6685,0.0014930964,0.09387684,,0.605,0.0005983114,0.09179476,,0.67,0.010608196,0.09360151,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/11,11,False
264,slcp,3604181542,CNRE,199,199,200,0.001,0,128,3,11.342289,97.42939453125,0.71855,0.006209731,19.52508,,0.65925,0.0043674707,22.814346,,0.6386,0.00748682,26.66966,,0.8926,0.019640565,3.2653039,,0.6462,0.004661083,23.736244,,0.64855,0.0025613308,10.763281,,0.7869,0.005656123,29.379135,,0.783,0.003842473,24.4567,,0.6227,0.0005955696,9.571861,,0.655,0.017618895,2.148417,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/95,95,False
265,gaussian_mixture,1842057748,CNRE,9,9,10,0.01,0,128,3,9.2812195,8.068319193522136,0.7741,0.032895684,0.5175096,,0.73845,0.03820026,0.5556207,,0.80265,0.071493864,0.5563297,,0.77125,0.05484736,0.70233965,,0.8022,0.06825447,0.5481111,,0.75905,0.058786273,0.7006947,,0.74965,0.047922373,0.5623468,,0.76,0.05575955,0.45477587,,0.81255,0.07808602,0.4287459,,0.85255,0.13799894,0.66923237,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/106,106,False
266,two_moons,2693460169,CNRE,49,49,50,1.0,0,128,3,8.428155,25.377016194661458,0.56015,-3.528595e-05,0.089741245,,0.58885,-9.417534e-06,0.09022563,,0.61555,-2.4557114e-05,0.09022446,,0.5059,0.0001142025,0.0892998,,0.5876,7.6293945e-06,0.09627603,,0.5442,8.9645386e-05,0.089727126,,0.6534,0.0038574934,0.0911121,,0.6215,0.0018193722,0.091574624,,0.58225,0.001144886,0.08802758,,0.63045,0.00047552586,0.08969192,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/20,20,False
267,two_moons,2758515230,CNRE,9,9,10,10.0,0,128,3,6.724972,7.307213338216146,0.5211,0.0005815029,0.08859268,,0.54175,0.0012233257,0.090744145,,0.61605,0.0008842945,0.09145361,,0.5417,0.005951822,0.09058696,,0.62065,0.0051031113,0.095220566,,0.5496,0.0026726723,0.09028529,,0.65255,0.0043463707,0.091184035,,0.63335,0.004758954,0.08998592,,0.5805,0.0018760562,0.089969665,,0.64945,0.0062367916,0.09217624,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/7,7,False
268,gaussian_mixture,2740200829,CNRE,199,199,200,1.0,0,128,3,9.523582,91.13844401041666,0.7411,0.043222606,1.1183152,,0.7103,0.029124856,1.153556,,0.69615,0.022687078,1.2430089,,0.68345,0.009990573,0.9559157,,0.70985,0.04090768,1.1807742,,0.6971,0.015032768,1.2997153,,0.68255,0.00692904,0.9838857,,0.70415,0.021378636,1.3043576,,0.69975,0.029556453,1.279863,,0.732,0.0510934,1.0875328,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/140,140,False
269,gaussian_mixture,796994118,CNRE,149,149,150,0.001,0,128,3,8.1403885,68.02488606770834,0.76695,0.17017472,1.221004,,0.73835,0.08705646,1.2177858,,0.72255,0.069663584,1.4749122,,0.7253,0.06875539,1.3179586,,0.73895,0.076639116,1.260494,,0.7206,0.058145583,1.5699568,,0.72765,0.07867926,1.3134391,,0.73075,0.077156365,1.3309991,,0.7207,0.063500404,1.4061745,,0.7586,0.1304059,1.3552967,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/137,137,False
270,gaussian_mixture,22974356,CNRE,74,74,75,0.01,0,128,3,10.143303,36.7632080078125,0.6992,0.012267828,0.94478476,,0.6769,0.02070582,0.6113279,,0.68485,0.02142644,0.9978653,,0.69055,0.021654487,0.8536223,,0.67655,0.012918711,0.70227385,,0.6521,0.017992139,0.5251527,,0.72545,0.03662467,0.43628114,,0.7242,0.035649657,0.39170504,,0.68305,0.020761847,0.7065108,,0.77485,0.086779356,0.8901248,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/124,124,False
271,slcp,1024774980,CNRE,199,199,200,100.0,0,128,3,14.502659,98.38069661458333,0.7531,0.0068802834,19.684866,,0.65205,0.0051095486,22.40783,,0.6215,0.0023083687,26.928005,,0.9117,0.07785523,3.1514034,,0.57465,0.005298853,24.349075,,0.63875,0.003247261,11.528799,,0.84635,0.029657722,29.801994,,0.84625,0.013259292,24.032026,,0.6238,0.010064721,9.122953,,0.66635,0.016131759,2.1672173,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/90,90,False
272,gaussian_mixture,641017886,CNRE,24,24,25,1.0,0,128,3,7.734347,14.384423828125,0.72335,0.026352644,0.74935573,,0.6804,0.014021754,0.96742374,,0.6736,0.007961988,1.0532815,,0.67,0.0046337843,0.9145063,,0.72685,0.037417173,1.122526,,0.653,0.0027608871,1.1111064,,0.6698,0.008940935,1.0211309,,0.6718,0.0071235895,0.90951395,,0.6727,0.0067386627,0.6844976,,0.71235,0.019006848,0.9825332,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/110,110,False
273,slcp,4084009688,CNRE,1,1,2,0.01,0,128,3,5.4330616,9.757436116536459,0.87035,0.02188766,19.70673,,0.80835,0.008053303,22.711178,,0.7036,0.021731257,26.362415,,0.8913,0.025276184,3.3692417,,0.68585,0.0074425936,24.2407,,0.6863,0.0039117336,11.356682,,0.9515,0.011303902,29.872107,,0.86445,0.0114200115,24.251041,,0.736,0.0037459135,9.613335,,0.76785,0.015643358,2.6271474,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/52,52,False
274,gaussian_mixture,3662795471,CNRE,1,1,2,0.01,0,128,3,4.3275414,5.371318562825521,0.7857,0.14544559,1.2321,,0.783,0.061107397,0.8486043,,0.76665,0.0039134026,0.9839906,,0.7664,0.021727204,0.94771105,,0.7766,0.08215517,0.96402526,,0.762,0.003066659,0.782283,,0.75775,0.01415813,0.9933144,,0.76425,0.017521858,0.794145,,0.75215,0.0025029182,0.8995917,,0.77595,0.08043963,1.0792176,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/100,100,False
275,slcp,3591310008,CNRE,9,9,10,0.1,0,128,3,8.0077,13.020116170247396,0.78855,0.01729238,19.64244,,0.69775,0.022361875,22.443663,,0.62025,0.00203681,26.302513,,0.8792,0.05601704,3.33429,,0.57325,0.0038394928,24.032715,,0.63815,0.0025280714,10.892731,,0.8521,0.02078259,29.276306,,0.81595,0.027850151,24.233252,,0.67835,0.001998067,8.955082,,0.71605,0.041814923,2.277524,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/57,57,False
276,two_moons,276181799,CNRE,74,74,75,0.1,0,128,3,9.080313,35.9817138671875,0.54025,1.2397766e-05,0.09320955,,0.5644,1.7404556e-05,0.09398495,,0.57885,0.00027441978,0.091775626,,0.53715,0.0018882751,0.09242637,,0.60765,0.0012786388,0.096235104,,0.5781,0.00025689602,0.094540685,,0.6138,0.0020331144,0.09215103,,0.6043,0.000865221,0.09068073,,0.54675,0.0006980896,0.09391737,,0.5898,0.0013102293,0.093052536,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/27,27,False
277,slcp,2359012161,CNRE,1,1,2,0.1,0,128,3,5.2846074,11.697800699869791,0.7964,0.0085936785,19.091722,,0.75145,0.009596944,22.666046,,0.66165,0.0041458607,26.160618,,0.89405,0.033871174,3.4705873,,0.62615,0.0074828863,24.217676,,0.67905,0.0011942387,11.032913,,0.90285,0.00281775,29.064178,,0.8903,0.010013819,24.978985,,0.7039,0.00904274,9.348663,,0.77805,0.07676506,2.1077638,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/51,51,False
278,two_moons,3024904932,CNRE,74,74,75,0.001,0,128,3,9.357712,35.69093017578125,0.53265,0.0020349026,0.08999933,,0.5341,0.0026279688,0.09224202,,0.60555,0.0012459755,0.0904836,,0.5658,0.0024884343,0.09244515,,0.59625,0.011037827,0.0929128,,0.5781,0.0011183023,0.092988,,0.66885,0.0013381243,0.09350116,,0.64795,0.00096821785,0.092589885,,0.54255,0.0037434697,0.09179264,,0.6288,0.0029443502,0.09133431,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/29,29,False
279,slcp,3252020457,CNRE,9,9,10,10.0,0,128,3,7.7338037,13.152046712239583,0.83845,0.007588148,19.523796,,0.69285,0.0030920506,22.623177,,0.59875,0.002230525,26.482658,,0.89965,0.124877274,3.0627098,,0.63615,0.0075520277,24.321386,,0.6838,0.0045591593,10.579845,,0.86905,0.007990956,29.316917,,0.8384,0.015098214,24.537424,,0.71035,0.0025510788,9.482395,,0.7723,0.04030943,2.269707,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/55,55,False
280,slcp,3641980369,CNRE,149,149,150,10.0,0,128,3,12.501057,74.4079833984375,0.7592,0.002063632,19.75692,,0.6289,0.0027501583,22.607954,,0.5964,0.0014662743,26.782728,,0.91995,0.07059753,3.184866,,0.5944,0.006418824,24.03543,,0.61805,0.0020308495,11.53717,,0.82025,0.0027782917,29.095528,,0.8019,0.0013104677,24.570772,,0.62095,0.0017311573,9.69862,,0.69895,0.0077061653,2.4254594,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/85,85,False
281,gaussian_mixture,3891526108,CNRE,9,9,10,0.1,0,128,3,6.553077,7.378983561197916,0.73175,0.050886452,1.1565275,,0.7046,0.010002375,0.8418915,,0.692,0.009535551,0.9510808,,0.6857,0.007903099,1.2974905,,0.70815,0.012469888,1.1178709,,0.6953,0.00502944,1.1721189,,0.6902,0.01295054,1.1314993,,0.6915,0.012608528,0.897399,,0.6927,0.010078788,1.1213138,,0.73715,0.050570607,0.7324308,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/105,105,False
282,two_moons,3147592916,CNRE,1,1,2,0.1,0,128,3,5.174818,6.551034545898437,0.52635,0.0016040802,0.08697094,,0.53915,0.0011813641,0.0904281,,0.5537,0.0006263256,0.09109451,,0.5226,0.00049751997,0.08858058,,0.6161,0.0077033043,0.092840895,,0.51495,0.00018167496,0.09091516,,0.60845,0.00019669533,0.088841796,,0.5905,0.00014281273,0.089889824,,0.5226,0.0022625923,0.090143286,,0.64315,0.0054445267,0.09333578,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/3,3,False
283,gaussian_mixture,2515764756,CNRE,99,99,100,0.01,0,128,3,10.90091,47.928470865885416,0.73805,0.062554836,0.54765075,,0.735,0.052296042,0.57836306,,0.6912,0.04099655,0.92421746,,0.7034,0.0427835,0.72417426,,0.7676,0.053231716,0.62551284,,0.6658,0.030700445,0.9589671,,0.70725,0.042294264,0.53160137,,0.69175,0.03947842,0.40036336,,0.70085,0.037746906,1.0561866,,0.73625,0.04423189,0.6463543,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/130,130,False
284,two_moons,658758461,CNRE,99,99,100,0.01,0,128,3,9.698549,47.410030110677084,0.598,0.00032782555,0.0918795,,0.57205,0.00026762486,0.091201864,,0.5808,0.00054466724,0.090449914,,0.59735,0.0012603998,0.091532,,0.58375,-2.2053719e-05,0.09285775,,0.593,0.00022101402,0.09103547,,0.615,0.0027467012,0.091261044,,0.62095,0.001930356,0.09102667,,0.556,0.002071023,0.090291254,,0.592,0.001686573,0.08757148,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/34,34,False
285,slcp,972327526,CNRE,74,74,75,100.0,0,128,3,12.435247,40.11932373046875,0.79965,0.006278515,19.553001,,0.67335,0.005357623,22.9476,,0.66585,0.0048241615,26.417347,,0.8848,0.028027296,3.361034,,0.56565,0.0019453764,24.89762,,0.63635,0.000838995,11.171288,,0.92195,0.010899067,29.885597,,0.84825,0.015101671,24.637651,,0.67415,0.0024244785,9.726839,,0.6777,0.0073450804,2.4575336,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/72,72,False
286,slcp,462949257,CNRE,49,49,50,1.0,0,128,3,10.015118,31.100834147135416,0.7728,0.009163499,19.350422,,0.77245,0.00897193,22.815552,,0.68445,0.01038897,26.621635,,0.88985,0.045752883,3.611763,,0.61865,0.0011898279,25.030827,,0.65685,0.002780795,10.946411,,0.87125,0.010147572,29.412321,,0.81555,0.001786828,24.36803,,0.67225,0.003851056,9.412428,,0.75015,0.053644538,2.1535127,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/68,68,False
287,slcp,3323483159,CNRE,1,1,2,1.0,0,128,3,5.871052,13.728148396809896,0.7978,0.010779023,19.744081,,0.8109,0.035300136,22.1407,,0.6324,0.009645939,26.058027,,0.87295,0.025429606,3.1231837,,0.7039,0.0021083355,24.487843,,0.67335,0.004388809,10.758734,,0.9026,0.007943034,29.095802,,0.8688,0.006990552,24.53079,,0.6477,0.004138589,8.786149,,0.75075,0.022722363,1.981663,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/50,50,False
288,gaussian_mixture,3073294754,CNRE,1,1,2,0.1,0,128,3,6.1420727,6.122715250651042,0.807,0.019387245,0.5859489,,0.79655,0.042551875,0.7313427,,0.81095,0.036712885,0.46701002,,0.8069,0.03700316,0.5043531,,0.8069,0.07450199,1.0238477,,0.8044,0.04535103,0.42617303,,0.81075,0.03739214,0.51234573,,0.8036,0.035538793,0.48556846,,0.8141,0.041449666,0.51256764,,0.78965,0.011160731,0.91987056,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/99,99,False
289,slcp,3443083020,CNRE,74,74,75,10.0,0,128,3,11.412895,41.79320475260417,0.76245,0.0071508884,19.629154,,0.7064,0.0053263903,22.82478,,0.7007,0.011909246,26.341843,,0.9092,0.122159064,3.2977378,,0.61115,0.0034307241,24.018305,,0.61595,0.0015869141,10.60709,,0.8507,0.0056979656,29.566145,,0.80535,0.0024043322,24.38237,,0.649,0.0076647997,10.393251,,0.6854,0.031511426,2.1011047,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/73,73,False
290,slcp,1586709246,CNRE,24,24,25,0.01,0,128,3,8.99688,21.035150146484376,0.77935,0.0072624683,19.55325,,0.6755,0.01587236,22.998648,,0.62555,0.0031660795,26.30637,,0.8901,0.022214293,3.3120732,,0.61725,0.009938836,24.696144,,0.62945,0.001603961,11.343711,,0.90635,0.016405582,29.301464,,0.8204,0.0058550835,24.804169,,0.69855,0.0042681694,9.528361,,0.7185,0.057816982,2.279572,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/64,64,False
291,gaussian_mixture,4268135113,CNRE,24,24,25,0.001,0,128,3,7.687424,14.440797932942708,0.6912,0.021372259,1.2509549,,0.6711,0.011731982,0.9498949,,0.6236,0.0009946823,1.002826,,0.63525,0.0010331869,1.2025629,,0.66775,0.0043896437,0.90959334,,0.62535,0.0024473667,0.87820256,,0.61575,0.003410101,1.1184163,,0.63525,0.0030890703,1.1906788,,0.6193,0.00084221363,0.9793692,,0.68415,0.009970546,0.8553929,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/113,113,False
292,gaussian_mixture,487110749,CNRE,74,74,75,0.1,0,128,3,7.7885113,35.445125325520834,0.773,0.16796285,1.130573,,0.74575,0.09332436,1.4159017,,0.73865,0.09271705,1.4736671,,0.73315,0.073851764,1.2119374,,0.7475,0.094213784,1.3015592,,0.7326,0.067786455,1.1846062,,0.7383,0.08725828,1.3381885,,0.7413,0.085045636,1.3608226,,0.7324,0.081130445,1.34468,,0.7698,0.1532225,1.2489668,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/123,123,False
293,gaussian_mixture,4236405607,CNRE,99,99,100,1.0,0,128,3,8.057756,46.356494140625,0.7426,0.060038984,0.8922384,,0.71695,0.04547417,1.188196,,0.6889,0.016946793,1.2462978,,0.69485,0.02143991,1.2328352,,0.70655,0.034402132,0.96077883,,0.67585,0.005105734,0.95177305,,0.69805,0.036521554,1.3519349,,0.69445,0.025851607,1.1510391,,0.67925,0.015235782,1.0745671,,0.7418,0.08163226,1.0391974,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/128,128,False
294,gaussian_mixture,4211113119,CNRE,49,49,50,10.0,0,128,3,9.456601,25.270953369140624,0.7281,0.007371545,0.63153064,,0.71635,0.008576393,0.77231765,,0.6882,0.007563114,1.159811,,0.67945,0.007332444,1.1682239,,0.74005,0.021447182,0.6300602,,0.6811,0.0031567812,0.7725816,,0.70255,0.0056040287,0.98930186,,0.67175,0.001821518,1.0403543,,0.7024,0.010366559,0.82353723,,0.746,0.022270322,0.84693825,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/115,115,False
295,two_moons,2342234374,CNRE,149,149,150,10.0,0,128,3,10.26225,69.063720703125,0.5467,0.00014209747,0.09050605,,0.5353,0.0007394552,0.09054074,,0.60525,0.00019431114,0.0907094,,0.5395,0.0011153221,0.08862901,,0.53985,0.0024991035,0.09021355,,0.55785,0.00017929077,0.09304676,,0.6295,0.007413745,0.091333345,,0.6002,0.0037773848,0.09145202,,0.57765,0.0012660027,0.089774325,,0.6246,0.0023306608,0.089835465,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/37,37,False
296,slcp,2789169438,CNRE,49,49,50,0.01,0,128,3,9.434145,29.562021891276043,0.77235,0.0062328577,19.298038,,0.64145,0.004886389,22.634373,,0.5969,0.005117893,26.408432,,0.8934,0.019132495,3.267725,,0.5957,0.0039536953,23.960312,,0.62295,0.0028865337,10.904675,,0.83375,0.004253149,29.088406,,0.77425,0.0048681498,24.563038,,0.6357,0.004059434,9.525637,,0.70955,0.025535822,2.1266801,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/70,70,False
297,two_moons,118857682,CNRE,9,9,10,1.0,0,128,3,7.017521,7.299068196614583,0.5922,0.0005067587,0.090979695,,0.58665,5.9127808e-05,0.09150161,,0.61995,-1.1920929e-07,0.09130889,,0.5971,0.0049549937,0.089715004,,0.6006,0.0006186962,0.09510778,,0.5845,0.00036394596,0.09046286,,0.6379,0.0019351244,0.09109335,,0.62965,0.0014064312,0.09163256,,0.5718,0.0003219247,0.09049764,,0.65075,0.00078964233,0.09114447,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/8,8,False
298,slcp,2752991360,CNRE,24,24,25,10.0,0,128,3,9.775499,19.457155354817708,0.8072,0.015244961,19.40732,,0.71395,0.008710384,22.285263,,0.63065,0.010575175,26.069511,,0.9012,0.030160308,2.9464302,,0.60895,0.013213992,24.152637,,0.65345,0.0037891865,11.17226,,0.9032,0.018155098,29.398037,,0.81905,0.0033153296,24.518536,,0.6983,0.0041314363,9.79391,,0.70585,0.026689887,2.1572094,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/61,61,False
299,slcp,1087651273,CNRE,74,74,75,0.001,0,128,3,10.036221,40.66901448567708,0.7475,0.0019515753,19.380056,,0.71075,0.007057667,22.469593,,0.6687,0.005757928,26.42183,,0.90165,0.023001075,3.0381265,,0.6477,0.0014259815,24.051125,,0.62545,0.0010868311,10.822639,,0.8444,0.023012042,29.452408,,0.8404,0.01324892,24.486526,,0.66815,0.0053420067,9.638582,,0.8108,0.059780598,1.9535532,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/77,77,False
