,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
118,slcp,3340243273,CNRE,74,74,75,0.01,0,False,128,3,9.428972,45.44416097005208,0.88175,0.014108062,18.911884,,0.8698,0.07347691,23.56702,,0.7774,0.053595424,26.632528,,0.92135,0.026619315,3.1536932,,0.737,0.019517183,23.218113,,0.7535,0.00872457,11.354094,,0.9572,0.016548872,29.7764,,0.91295,0.017652035,25.289139,,0.79125,0.025434136,10.182102,,0.8294,0.056238174,1.8840322,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/76,76
119,slcp,638944453,CNRE,99,99,100,0.01,0,False,128,3,8.382714,52.07118326822917,0.90235,0.06342876,19.570053,,0.87325,0.054773927,24.112629,,0.76575,0.02040863,26.356018,,0.9294,0.09418833,3.481461,,0.7817,0.056492925,23.538677,,0.76705,0.018427849,11.391307,,0.95025,0.037050486,29.824406,,0.94105,0.05725932,24.440468,,0.80375,0.040506482,9.942982,,0.8515,0.029493332,1.9926567,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/82,82
120,two_moons,3679331633,CNRE,9,9,10,100.0,0,False,128,3,7.3324614,12.944881184895833,0.59485,6.4373016e-05,0.085392624,,0.6352,-1.3113022e-05,0.086771004,,0.62855,0.002287507,0.0865223,,0.5917,0.0014935136,0.08639084,,0.6695,0.0054523945,0.09100157,,0.60135,9.250641e-05,0.08644815,,0.65125,0.001993537,0.08879996,,0.63885,0.0008788109,0.08565922,,0.59145,0.0014307499,0.08554407,,0.6589,0.001414299,0.0878731,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/6,6
121,slcp,3634665641,CNRE,149,149,150,1.0,0,False,128,3,10.881575,74.35226236979166,0.93025,0.036339045,19.359009,,0.8737,0.15111983,23.246204,,0.8842,0.14516246,27.18636,,0.9249,0.074486375,3.0759463,,0.86045,0.053034782,23.201092,,0.79775,0.042250276,11.811926,,0.9766,0.21215165,29.564102,,0.9238,0.020445943,25.173332,,0.84885,0.056630373,10.966278,,0.89755,0.20700538,2.2726674,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/86,86
122,two_moons,277667300,CNRE,99,99,100,100.0,0,False,128,3,11.755957,49.66866861979167,0.54495,0.003106594,0.0909846,,0.52695,3.5881996e-05,0.090951055,,0.59015,0.001685977,0.08993653,,0.5856,0.008208394,0.09107424,,0.59695,0.0067950487,0.09161471,,0.56145,0.0017582178,0.09112029,,0.6245,0.008131027,0.09028517,,0.62555,0.018397212,0.08958663,,0.55185,0.001935184,0.09064227,,0.60195,0.0040272474,0.089190505,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/30,30
123,two_moons,2598618266,CNRE,99,99,100,10.0,0,False,128,3,10.159285,49.40025227864583,0.5747,0.0006955862,0.09315759,,0.5693,0.002300024,0.0913168,,0.6336,0.0018389225,0.09249736,,0.59005,0.0022755861,0.09182747,,0.62425,0.008586168,0.09622961,,0.5873,0.0018695593,0.090732604,,0.6153,0.00094509125,0.089371696,,0.61645,0.0023362637,0.090553194,,0.5944,0.0021651983,0.09090888,,0.6852,0.0030754805,0.08661325,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/31,31
124,gaussian_mixture,3532364246,CNRE,49,49,50,0.01,0,False,128,3,10.306135,31.166400146484374,0.8234,0.11719251,0.4914341,,0.805,0.07953441,0.4672675,,0.7332,0.07113421,0.41170394,,0.80405,0.087409735,0.379831,,0.7249,0.072475076,0.2514987,,0.7605,0.07848382,0.6194737,,0.72505,0.07012856,0.6089119,,0.76675,0.07874489,0.28116795,,0.7358,0.0724895,0.3358549,,0.7509,0.06587553,0.6302033,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/118,118
125,two_moons,3304020460,CNRE,49,49,50,10.0,0,False,128,3,9.541185,29.59116414388021,0.51575,0.0005007982,0.09034215,,0.6158,0.00010371208,0.09186689,,0.6269,0.00033032894,0.09087314,,0.5083,0.0005826354,0.08895299,,0.64605,4.2557716e-05,0.09173755,,0.59305,0.0003207922,0.09218318,,0.65885,0.0005173683,0.09030685,,0.6396,0.00057959557,0.08941612,,0.61625,0.0005429387,0.091379285,,0.62535,0.0023002625,0.09150587,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/19,19
126,two_moons,1093587209,CNRE,1,1,2,1.0,0,False,128,3,5.2736444,11.280021158854167,0.5932,0.00084114075,0.08873668,,0.5524,0.0021921396,0.08988973,,0.578,0.00035953522,0.09012506,,0.6028,0.00060242414,0.090318546,,0.59725,0.00914371,0.09212692,,0.58195,1.3589859e-05,0.089924216,,0.6085,0.0016564131,0.086861834,,0.61525,0.00085008144,0.087648995,,0.5388,0.0010507107,0.09029104,,0.6128,0.0025702715,0.09074268,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/2,2
127,slcp,129065113,CNRE,9,9,10,100.0,0,False,128,3,7.455141,14.644818115234376,0.89115,0.040925622,20.044521,,0.8523,0.06286812,23.704357,,0.8358,0.041783094,27.012054,,0.93415,0.09939134,3.4954252,,0.78715,0.030263782,25.382183,,0.7542,0.0123637915,11.547646,,0.95745,0.039322853,29.633652,,0.9439,0.103173256,24.832315,,0.7906,0.023329854,9.307079,,0.9254,0.031793833,1.6088042,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/54,54
128,slcp,2334793959,CNRE,1,1,2,100.0,0,False,128,3,2.1721377,11.782095336914063,0.9563,0.07811344,19.08081,,0.93395,0.061089516,23.191662,,0.8518,0.020897985,25.851692,,0.97855,0.095575035,4.4153438,,0.9352,0.042448044,21.035744,,0.89575,0.048438907,11.879131,,0.97325,0.044035673,29.904083,,0.9735,0.09286702,25.043108,,0.9107,0.055909753,11.337616,,0.95075,0.26624072,6.4102936,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/48,48
129,slcp,612482797,CNRE,149,149,150,0.01,0,False,128,3,9.04331,74.05673828125,0.88775,0.012333274,19.717672,,0.8445,0.07161045,23.311714,,0.79485,0.084217906,25.45649,,0.93955,0.087572515,3.28027,,0.8056,0.02795136,23.59301,,0.8074,0.023664117,11.489304,,0.9657,0.05504489,29.81833,,0.93365,0.06221664,24.696314,,0.8285,0.05342865,11.158371,,0.8685,0.053960443,2.1408777,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/88,88
130,gaussian_mixture,3939304213,CNRE,49,49,50,100.0,0,False,128,3,22.179771,31.02732137044271,0.724,0.042090893,0.4920683,,0.7097,0.056299567,1.216069,,0.76035,0.06361878,0.40390095,,0.77265,0.06488168,0.55704975,,0.7342,0.05611694,0.37497574,,0.76395,0.067958,0.29435772,,0.8043,0.07530296,0.55358845,,0.76205,0.051828146,0.3770098,,0.7805,0.06939232,0.6435882,,0.7774,0.07578099,1.0083201,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/114,114
131,two_moons,1923844577,CNRE,149,149,150,1.0,0,False,128,3,10.356322,71.02237955729167,0.5813,0.00638628,0.09260209,,0.60475,0.007369399,0.093634956,,0.6203,0.008758187,0.09597795,,0.58675,0.011061728,0.0995391,,0.65445,0.029973984,0.0923101,,0.5603,0.002465129,0.09420442,,0.6223,0.0020079613,0.09525028,,0.6047,0.0024045706,0.09409989,,0.58665,0.009994745,0.09310493,,0.6488,0.022818923,0.08722049,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/38,38
132,two_moons,3750707741,CNRE,149,149,150,0.001,0,False,128,3,9.928581,71.96236979166666,0.54415,0.003284812,0.08941633,,0.5437,0.004134536,0.08833994,,0.6244,0.00050759315,0.088515036,,0.56155,0.0016237497,0.08856876,,0.6574,0.009480357,0.08871481,,0.5751,0.0014106035,0.088726215,,0.64105,0.0030567646,0.09215422,,0.6288,0.0025178194,0.090862334,,0.57865,0.00051414967,0.08992693,,0.6575,0.0022171736,0.089947745,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/41,41
133,gaussian_mixture,3209158359,CNRE,24,24,25,10.0,0,False,128,3,6.3406267,18.962520345052084,0.77755,0.16544813,1.2924459,,0.7504,0.12128043,1.2862203,,0.7386,0.10443354,1.5312443,,0.7397,0.10222423,1.4552636,,0.75255,0.12895799,1.411722,,0.73505,0.09491205,1.3985322,,0.7468,0.14738822,1.5370591,,0.74685,0.108758986,1.3985319,,0.73805,0.11431116,1.3779194,,0.7814,0.26741344,1.4359403,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/109,109
134,two_moons,3366740989,CNRE,199,199,200,0.1,0,False,128,3,10.171077,92.04694010416667,0.53525,0.0033102036,0.08947766,,0.56845,0.0017437935,0.093429275,,0.5854,5.00679e-06,0.090446584,,0.51595,0.001476109,0.090234965,,0.5797,0.0037933588,0.0934051,,0.5378,0.0026925802,0.090286635,,0.615,0.0011398792,0.08701248,,0.6018,0.0047831535,0.08901081,,0.56525,0.0008752942,0.090462476,,0.60175,0.0049051046,0.090276636,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/45,45
135,two_moons,3443308781,CNRE,199,199,200,1.0,0,False,128,3,10.239845,92.06201171875,0.54625,0.00016701221,0.08999762,,0.5821,0.0032713413,0.08950937,,0.5583,0.0020865202,0.0867306,,0.58495,0.014484942,0.089771636,,0.60865,0.00485301,0.08729331,,0.56015,0.0006008148,0.089713424,,0.6027,0.008159995,0.08976201,,0.59755,0.0042983294,0.08961578,,0.56125,0.0061895847,0.087680236,,0.6014,0.008186936,0.083198145,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/44,44
136,slcp,188210987,CNRE,24,24,25,0.001,0,False,128,3,8.094045,24.336698404947917,0.82605,0.0054928064,19.80729,,0.797,0.03221011,22.884487,,0.7762,0.016804695,25.40168,,0.90645,0.05506277,3.444952,,0.737,0.0317322,24.099264,,0.6761,0.0073046684,10.634472,,0.9272,0.006338954,29.308756,,0.8929,0.018542409,24.682297,,0.71355,0.014873385,8.980735,,0.7791,0.0570122,2.011369,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/65,65
137,gaussian_mixture,3578862166,CNRE,1,1,2,100.0,0,False,128,3,6.5524244,12.848631795247396,0.7707,0.011811376,0.5683304,,0.8154,0.06875968,0.5277787,,0.7471,0.06927669,0.28177348,,0.731,0.06912398,0.98405826,,0.7519,0.053113103,0.48846605,,0.7511,0.07605088,0.35363168,,0.75865,0.059200644,0.34699047,,0.7478,0.07059991,0.8215847,,0.7158,0.07122147,0.42768228,,0.8537,0.13077784,0.7275635,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/96,96
138,gaussian_mixture,3405774506,CNRE,74,74,75,0.001,0,False,128,3,11.212196,41.378153483072914,0.75,0.059813023,0.4432066,,0.7478,0.05369246,0.84715027,,0.7462,0.06292212,0.36124974,,0.7552,0.06317663,0.49681473,,0.7673,0.06500566,0.68630743,,0.7064,0.06071937,1.1927526,,0.7143,0.063444614,0.83398426,,0.7411,0.06576574,0.6501428,,0.76345,0.060875535,0.50463074,,0.75815,0.042265773,0.84830344,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/125,125
139,gaussian_mixture,4009803174,CNRE,149,149,150,100.0,0,False,128,3,112.566025,71.5648681640625,0.7357,0.051652193,0.47320056,,0.73125,0.05902505,0.331312,,0.74725,0.06476772,0.65021694,,0.77755,0.07869053,0.6341844,,0.74055,0.0471344,0.37338763,,0.72055,0.0667299,0.4448928,,0.8171,0.073829055,1.0068018,,0.79505,0.07495272,0.33217323,,0.7738,0.07705331,0.63482726,,0.7719,0.054565787,0.69744647,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/132,132
140,gaussian_mixture,2085711992,CNRE,199,199,200,10.0,0,False,128,3,22.712332,93.7623046875,0.7627,0.05991471,0.41107145,,0.7176,0.060788035,0.45543683,,0.7119,0.06798577,0.34943825,,0.7443,0.07238448,0.4712134,,0.71575,0.06256187,0.62576675,,0.7566,0.076288104,0.6290462,,0.7534,0.06963205,0.40422273,,0.75605,0.07139313,0.34019792,,0.7162,0.069960356,0.42087328,,0.7407,0.046583295,0.3124457,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/139,139
141,two_moons,1922235566,CNRE,199,199,200,10.0,0,False,128,3,11.079696,91.01630045572917,0.53225,-1.7523766e-05,0.08977414,,0.5489,0.003842473,0.08805493,,0.5677,0.00018370152,0.08826423,,0.5815,0.017054796,0.08864069,,0.554,0.0034724474,0.090669274,,0.56775,0.0038341284,0.08888912,,0.62085,0.0074077845,0.08644235,,0.60675,0.0008150339,0.087827966,,0.53065,0.00062435865,0.0905657,,0.6449,0.0015966892,0.0861458,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/43,43
142,gaussian_mixture,11591951,CNRE,24,24,25,0.1,0,False,128,3,9.495838,20.541558837890626,0.80555,0.088312864,0.99274397,,0.8004,0.08595276,0.64833707,,0.7288,0.070355296,0.32998824,,0.79315,0.08266604,0.8337576,,0.76615,0.06554639,0.45973778,,0.7629,0.07878327,0.4329418,,0.7151,0.06944859,0.30010363,,0.7522,0.07464862,0.37255335,,0.73835,0.06953323,0.6221967,,0.752,0.069181204,0.6622634,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/111,111
143,two_moons,3653809412,CNRE,199,199,200,0.01,0,False,128,3,10.467693,91.66189778645834,0.5423,0.0030425787,0.088083655,,0.5489,4.529953e-06,0.09007494,,0.5708,0.0019299984,0.0883286,,0.55435,0.0041057467,0.08630994,,0.52405,0.0019463301,0.091596134,,0.5499,0.006670952,0.08853029,,0.60035,0.0022588968,0.08676649,,0.58475,0.001901269,0.08951168,,0.5434,0.0024536252,0.08728464,,0.58855,0.006364584,0.089701444,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/46,46
144,slcp,1581559805,NRE-B,200,200,200,,False,,50,2,79.351,36.59287923177083,0.9127,0.04510343,19.481121,,0.84225,0.03354919,23.131275,,0.8086,0.06095791,26.441446,,0.93715,0.06845665,3.0129592,,0.87875,0.059651613,22.279533,,0.8308,0.0035419464,11.00229,,0.97645,0.06166625,30.092613,,0.95495,0.21148491,25.452423,,0.804,0.014076829,9.336315,,0.87125,0.12018359,1.8886371,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/15,15
145,two_moons,386627026,NRE-B,100,100,100,,False,,50,2,51.02993,13.600416056315105,0.5713,0.016473532,0.08821985,,0.56585,0.0003707409,0.0905043,,0.6047,0.0008099079,0.08874445,,0.57395,0.039258182,0.090733245,,0.6126,0.03062594,0.0896236,,0.58955,0.011754274,0.08880873,,0.6258,0.003361702,0.08841027,,0.6167,0.0006109476,0.08943596,,0.5265,0.0017843843,0.088942334,,0.6272,0.0073411465,0.08855368,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/5,5
146,gaussian_mixture,226461890,NRE-B,150,150,150,,False,,50,2,27.278463,17.82418416341146,0.6996,0.046352625,0.6440979,,0.7204,0.056459904,0.641076,,0.73215,0.061305404,0.643425,,0.73095,0.06828654,0.454507,,0.7363,0.05427599,0.47860017,,0.7345,0.06908393,0.302704,,0.70295,0.06316686,0.36774898,,0.75685,0.059744596,0.47864377,,0.73565,0.06723356,0.8402282,,0.7456,0.035740733,0.36507684,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/22,22
147,slcp,3871841507,NRE-B,10,10,10,,False,,50,2,-65.29703,25.230269368489584,0.9017,0.019382954,19.570847,,0.8588,0.020252585,22.579853,,0.82745,0.03926277,25.604897,,0.92665,0.092921555,3.2139058,,0.87385,0.1698643,22.915493,,0.8032,0.015804768,11.447054,,0.95305,0.20531797,29.61673,,0.91325,0.015369654,24.172527,,0.82175,0.013063312,10.0373335,,0.9131,0.06705922,1.7238281,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/9,9
148,slcp,2900416869,NRE-B,25,25,25,,False,,50,2,34.0771,34.585986328125,0.9011,0.029098392,20.297047,,0.82665,0.030223727,23.157387,,0.8728,0.0467695,24.914968,,0.92275,0.029663801,3.2831335,,0.918,0.14156818,19.611958,,0.82545,0.026708364,10.749033,,0.94155,0.054279447,29.529423,,0.94695,0.060130477,25.007202,,0.84435,0.03462112,9.762844,,0.88825,0.076422036,1.8447762,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/10,10
149,two_moons,3258821785,NRE-B,10,10,10,,False,,50,2,-17.115828,10.558156331380209,0.58095,0.0072431564,0.08790992,,0.59555,0.005895853,0.08745367,,0.6757,0.004024744,0.08819729,,0.618,0.0073161125,0.09002364,,0.6359,0.024808764,0.09067421,,0.5958,0.0020872355,0.088035494,,0.68215,0.019147396,0.088571966,,0.6744,0.027787805,0.08663222,,0.6426,0.0035072565,0.0871871,,0.7692,0.017023921,0.087286055,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/1,1
150,gaussian_mixture,4127055655,NRE-B,25,25,25,,False,,50,2,28.19823,9.948541259765625,0.78365,0.20524675,1.2854254,,0.74725,0.096677125,1.3628225,,0.7387,0.09338617,1.38368,,0.7391,0.08676368,1.4775071,,0.74675,0.10582805,1.1769137,,0.7335,0.06550926,1.4448211,,0.74485,0.10914725,1.2657633,,0.74335,0.09481716,1.3685377,,0.7342,0.07401639,1.2564197,,0.77615,0.19875771,1.4897773,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/18,18
151,gaussian_mixture,2230454281,NRE-B,100,100,100,,False,,50,2,-3.998439,14.779041544596355,0.7345,0.05316198,0.64701426,,0.7335,0.06344533,0.3781811,,0.7799,0.0783124,0.34565526,,0.71785,0.06276858,0.6518606,,0.8078,0.06914234,0.8450021,,0.71485,0.06635177,0.6407728,,0.73545,0.068397045,0.84098035,,0.7481,0.06423259,0.46197322,,0.77095,0.069725394,0.34580207,,0.75615,0.05046904,0.5253501,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/21,21
152,gaussian_mixture,1275008114,NRE-B,10,10,10,,False,,50,2,24.56216,13.643053181966145,0.835,0.13712382,0.9221544,,0.80695,0.07838869,0.52451366,,0.77335,0.0574646,0.33949357,,0.69625,0.0657717,0.9881807,,0.73345,0.04555297,0.6815431,,0.74725,0.06549287,0.31962457,,0.8083,0.064596295,0.46841335,,0.78765,0.0737896,0.42238268,,0.7385,0.056295753,0.3644632,,0.76735,0.021635056,0.61279064,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/17,17
153,two_moons,2983395424,NRE-B,75,75,75,,False,,50,2,25.501625,12.143017578125,0.54555,0.0051447153,0.09016523,,0.57595,0.016404152,0.087365225,,0.6184,0.027356029,0.08730008,,0.56335,0.028754652,0.08830577,,0.62455,0.030235529,0.09274266,,0.5715,0.008180618,0.08816484,,0.6238,0.014122486,0.09034386,,0.6286,0.009716749,0.08622844,,0.62825,0.075966954,0.086958975,,0.62755,0.028527737,0.08831558,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/4,4
154,two_moons,525974068,NRE-B,2,2,2,,False,,50,2,-41.80745,9.376060994466146,0.5625,0.0034109354,0.08963953,,0.6087,0.008559942,0.09265483,,0.6074,0.00263834,0.094678625,,0.58535,0.007286072,0.09094261,,0.69115,0.036225557,0.09446806,,0.58285,0.00040864944,0.088905856,,0.72775,0.032817245,0.09465086,,0.6901,0.015844822,0.092170775,,0.58315,0.008622766,0.09163473,,0.645,0.005611539,0.09515107,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/0,0
155,gaussian_mixture,2531407246,NRE-B,200,200,200,,False,,50,2,21.630468,19.69369913736979,0.7768,0.18112814,1.3308403,,0.7504,0.11681318,1.4692378,,0.7411,0.10696393,1.420618,,0.7402,0.096921146,1.408637,,0.74915,0.09587413,1.1482158,,0.73695,0.08510184,1.4616514,,0.74165,0.09683114,1.4898945,,0.7446,0.09677851,1.4732854,,0.73605,0.088237464,1.4532449,,0.764,0.15577668,1.2065344,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/23,23
156,slcp,1286518609,NRE-B,100,100,100,,False,,50,2,72.64076,43.6749755859375,0.90455,0.06376898,19.917706,,0.82925,0.011673808,22.849018,,0.8226,0.033619523,25.189514,,0.9196,0.030062437,2.924825,,0.9053,0.05726564,25.282656,,0.8091,0.033586502,11.134589,,0.97425,0.015990615,28.926897,,0.96955,0.019708157,23.590092,,0.85715,0.034106016,9.224955,,0.88765,0.059289813,1.8427933,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/13,13
157,gaussian_mixture,4006758767,NRE-B,2,2,2,,False,,50,2,-3.52078,9.023245239257813,0.77595,0.18373531,1.5029168,,0.7521,0.10892248,1.3244799,,0.74655,0.094760776,1.3346086,,0.7366,0.07569641,1.3446723,,0.755,0.084408045,1.1483433,,0.72955,0.06107229,1.2347344,,0.7399,0.0786857,1.2773844,,0.73845,0.07444173,1.3497397,,0.7386,0.09341586,1.4584322,,0.77515,0.20470572,1.476136,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/16,16
158,slcp,930077748,NRE-B,50,50,50,,False,,50,2,70.26273,30.18071085611979,0.93635,0.12927604,19.862873,,0.8432,0.009728193,22.395767,,0.8424,0.065909505,26.305595,,0.9323,0.103817165,3.2569818,,0.88255,0.1841383,24.801846,,0.8145,0.05014944,10.582056,,0.94465,0.19204855,30.11163,,0.93065,0.025220633,25.13676,,0.83575,0.06361365,8.714308,,0.8906,0.050872445,1.7015663,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/11,11
159,gaussian_mixture,1661515998,NRE-B,75,75,75,,False,,50,2,28.443508,11.95735371907552,0.7826,0.21756494,1.4325963,,0.7516,0.114221275,1.2567846,,0.735,0.08736396,1.3445417,,0.7341,0.07816672,1.4021761,,0.7486,0.10412145,1.2618449,,0.7363,0.09127766,1.4000096,,0.746,0.11258459,1.5334938,,0.7465,0.11013359,1.303126,,0.7357,0.0999164,1.6379116,,0.7559,0.09010702,1.3122597,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/20,20
160,two_moons,2930958491,NRE-B,200,200,200,,False,,50,2,48.48278,19.573484293619792,0.55635,0.0076129436,0.08666696,,0.5564,0.010534644,0.089712866,,0.5584,0.0003503561,0.08784543,,0.54055,0.0013529062,0.090187274,,0.587,0.0012735128,0.09347026,,0.525,0.0005800724,0.08953667,,0.6272,0.0007003546,0.09179722,,0.61505,0.0007109642,0.088105634,,0.5629,0.0021438599,0.08977446,,0.62215,0.0061944723,0.08604564,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/7,7
161,two_moons,2805298809,NRE-B,50,50,50,,False,,50,2,9.555374,10.65578104654948,0.54305,0.003860712,0.08949108,,0.5371,0.0010861158,0.08664326,,0.5975,0.008800745,0.0903142,,0.5529,0.005316913,0.088712156,,0.5916,0.010553479,0.087215304,,0.5547,0.0055115223,0.088015705,,0.6015,0.0018037558,0.08787431,,0.58645,0.0013976097,0.0877393,,0.5956,0.016416728,0.092552006,,0.5913,0.002560854,0.08918443,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/3,3
162,slcp,1482542498,NRE-B,2,2,2,,False,,50,2,-325.1976,17.313777669270834,0.9181,0.06828654,19.392904,,0.8787,0.04257214,24.188366,,0.8136,0.10213578,26.877832,,0.92455,0.02413094,3.4511409,,0.8867,0.0942024,22.162254,,0.81625,0.020536065,11.266188,,0.95585,0.053007126,30.158531,,0.9444,0.081745505,25.188969,,0.8544,0.024104476,9.01586,,0.92185,0.074190974,1.7664772,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/8,8
163,slcp,2801706062,NRE-B,75,75,75,,False,,50,2,70.10146,28.340582275390624,0.88505,0.015001893,19.567312,,0.8514,0.021904826,22.888086,,0.87695,0.14956892,24.354809,,0.9296,0.030334711,3.0234227,,0.88435,0.08911216,22.998957,,0.8423,0.06626296,10.497035,,0.9605,0.049642682,30.387627,,0.9193,0.014415145,25.345882,,0.8537,0.020529628,10.015193,,0.8949,0.056304216,1.6847864,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/12,12
164,slcp,680194780,NRE-B,150,150,150,,False,,50,2,75.16145,41.56425374348958,0.8859,0.101503015,19.51324,,0.87805,0.08936441,23.184929,,0.8924,0.16208744,25.246296,,0.92275,0.09511697,2.8612108,,0.90985,0.055285573,20.5803,,0.7962,0.032621026,11.382368,,0.9559,0.021405578,29.365108,,0.9148,0.037973642,25.135307,,0.83755,0.052748084,9.345765,,0.9087,0.20709038,1.6452153,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/14,14
165,two_moons,4198947716,NRE-B,150,150,150,,False,,50,2,56.20588,16.625198364257812,0.5547,0.004340768,0.09072861,,0.5718,0.0071228743,0.090316564,,0.61475,0.0033487082,0.09165946,,0.57105,0.023007572,0.09041881,,0.64185,0.024580717,0.09017706,,0.58955,0.014181852,0.090525925,,0.62285,0.0021594763,0.08997814,,0.624,0.013900042,0.09006491,,0.55275,0.005384028,0.089647666,,0.62145,0.0020623207,0.08847411,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/6,6
166,gaussian_mixture,51299238,NRE-B,50,50,50,,False,,50,2,19.26831,10.668697102864583,0.7765,0.21228492,1.4282908,,0.75365,0.096865475,1.2918164,,0.7393,0.09807396,1.5806944,,0.7384,0.069339395,1.3286028,,0.7499,0.115780175,1.3149703,,0.7345,0.06883508,1.260582,,0.7425,0.10337144,1.4434121,,0.7502,0.11375654,1.4346787,,0.7358,0.08241224,1.3230727,,0.7742,0.16288114,1.2132959,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/19,19
167,two_moons,255762895,NRE-B,25,25,25,,False,,50,2,-27.080574,9.938230387369792,0.54505,0.0016726255,0.08899538,,0.54345,0.00016212463,0.088932216,,0.62675,0.0005041361,0.09039578,,0.55365,0.0038328767,0.08838447,,0.6453,0.00048398972,0.09102364,,0.56465,1.9550323e-05,0.088703066,,0.63365,0.0018130541,0.087954134,,0.62255,0.0015318394,0.089579016,,0.6022,0.0011520386,0.090321735,,0.64565,0.0031200647,0.08837949,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-21/2,2
168,slcp,4091478280,CNRE,1,1,2,10.0,0,False,50,2,3.2234857,11.503174845377604,0.9539,0.08959341,19.442451,,0.90485,0.10783708,22.583797,,0.89275,0.013333082,25.342566,,0.9504,0.08882576,4.1111836,,0.89195,0.051572084,23.977299,,0.8603,0.047371984,12.62302,,0.9699,0.03879881,29.795914,,0.933,0.048689485,24.380764,,0.88035,0.07046318,9.845663,,0.927,0.11434531,2.5839958,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/49,49
